"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.8261e+06,650747,-2371.55,1771.23,793.155,-834.155,10534.1,499.094,1629.18,-1064.36,48281.7,-654.325,-910.258,1131.13,-329.59,761.203,2153.05,7285.74
1.39592e+06,645198,-2474.84,1925.67,404.991,1595.28,11527.2,6083.53,3056.46,-51.5184,39558.2,-68.7424,183.097,2374.52,-145.474,3408.51,1345.97,14150.1
1.32951e+06,317267,-1099.07,1167.58,134.419,-635.861,4176.37,18137.5,841.685,-548.329,27444.5,13854.6,6791.97,7508.46,0.417969,231.649,900.15,2562.16
1.45815e+06,401960,-834.381,40.3788,-93.0688,-1089.92,2937.18,2765.86,1180.65,590.53,9020,11714.3,723.959,127.03,262.148,-790.868,1453.03,8396.37
1.60749e+06,573077,-651.656,1397.17,144.124,7123.13,12955.6,8271.95,761.056,1554.77,9451.6,354.74,2426.62,-868.109,-107.577,-161.911,3091.01,4544.21
1.52149e+06,316155,-1488.18,26078.9,-435.837,10497.2,6390.38,73615.4,-585.341,-544.041,703.764,-802.996,2193.98,-355.488,-570.86,-1901.31,523.856,534.686
1.45183e+06,637884,-1007.26,113.286,-532.946,798.324,10522,4165.78,27305.2,91.594,24593.3,-313.843,-757.516,773.858,387.002,2289.75,1594.53,13948.3
1.53974e+06,617377,-2730.57,251.822,-374.585,-177.804,20038.4,3486.72,2882.6,552.337,27582.5,43518.8,-792.985,935.596,59.4526,1968.08,2465.14,11182.1
1.52087e+06,561304,-1357.39,21428.9,129.321,5129.93,11842.6,11479.1,2295.66,141.393,-512.316,17970.3,-327.807,-672.461,-68.3998,-681.193,873.74,909.957
1.73533e+06,767634,-2426.8,319.829,-162.095,627.373,21345.5,8955.73,493.034,-1056.22,47830.1,-99.4951,5128.83,1219,252.602,360.713,1660.95,17020.6
1.56615e+06,526530,-2064.79,1583.74,-339.387,2502.87,19049.1,4976.86,1818.03,-988.125,36351.5,-135.909,1207.91,-382.781,-49.3171,2765.55,1933.98,25996.4
1.5211e+06,494879,-3387.55,109.659,140.914,271.584,22348.9,5568.13,4768.39,-314.127,51081.7,-102.776,2371.34,746.713,-386.509,6371.97,3124.85,24853.7
1.42513e+06,236037,-1010.86,1694.74,-88.6464,1294.83,5812.02,26244,135.201,3747.68,15427.8,2820.99,314.665,1697.57,-319.286,-144.088,1839.22,11174.3
1.85444e+06,569174,-2016.01,4249.19,-89.5619,556.64,10645.4,1869.46,2990.61,-343.84,14169.5,9559.43,707.046,1014.05,-544.144,24237.8,540.276,8366.23
1.24713e+06,309473,-1363.05,34968.7,106.441,5701,6277.48,50233.1,2577.29,-484.294,-520.779,-932.665,40.3771,-802.607,-514.311,-920.698,687.968,96.8659
1.30624e+06,722290,-164.529,-230.091,-947.284,-209.212,9734.22,1057.04,8461.13,-273.75,14193.1,24297.8,1625.97,757.258,1026.36,-1675.85,2176.79,12197.1
1.52489e+06,674153,-1139.84,-426.814,-760.536,3156.63,27366.3,26118.7,7860.08,-889.655,21132.8,24914,2287.94,703.021,-365.343,-434.662,940.755,11571.1
1.33429e+06,449798,-332.658,687.849,-544.991,2.29249,8532.68,7097.44,10439.8,316.063,27288.4,-44.8004,-1139.03,1812.19,-121.059,-501.454,1419.3,2549.24
