"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.44126e+06,363432,-4513.94,1628.33,-1093.22,2646.56,14969.2,6201.7,7831.07,365.537,33077.7,777.5,216.971,-2245.36,-72.9971,2277.34,2701.2,18597.9
1.3157e+06,223837,-2496.87,17928.3,-123.563,13763.9,20781,103703,-38.7631,-765.254,-202.415,-166.225,881.884,-1349.28,-593.367,-1089.8,2051.83,1295.03
1.50756e+06,380998,-4495.85,2969.1,466.989,1311.95,17562.9,737.027,-344.802,4160.46,33666.7,16775.7,2375.58,-1008.15,3810.74,787.638,2118.56,9221.5
1.62198e+06,490199,-3319.54,1551.12,-884.804,14637.4,22588.7,3780.03,14639,-625.419,55930.4,3509.2,628.348,2121.07,-495.289,18153.9,4153.85,7214.17
1.85237e+06,376549,-4356.72,798.789,82.3228,557.977,10948.6,4803.18,1288.87,-707.473,63664.2,-327.733,492.94,1023.76,-602.739,1612,2513.27,5570.02
1.26615e+06,417431,-3992.23,2024.99,-975.743,1672.11,18078.9,2270.52,47977.5,-81.3401,34275.5,643.33,-672.6,-521.967,1318.76,3469.28,1260.45,3388
1.35543e+06,187572,892.135,7966.92,-1030.95,5156.96,10569.5,6453.66,1389.05,-805.557,3047.76,3338.28,287.418,-585.715,170.279,-56.0532,2534.01,647.292
1.62801e+06,475868,-2874.02,-78.7183,-984.543,12695.2,14179.5,2206.28,2769.16,-633.913,449.103,631.659,1041.08,-798.734,-332.922,455.503,2773.69,13388.2
1.7134e+06,518609,-2297.22,719.084,2686.58,3111.52,11480.3,-480.701,-1625.01,-693.565,26025.5,-93.5627,-512.454,622.832,5012.29,4484.5,3237.47,4960.45
1.66793e+06,410869,-4131.96,2441.48,-292.433,2404.17,16276.3,896.19,245.67,-49.4521,11308.1,1542.84,-418.323,-297.037,-644.661,-421.908,4545.48,8007.24
1.31389e+06,341414,-1980.93,17231.6,-852.107,28631.1,21000,1865.55,888.52,-298.168,225.591,1835.41,-1177,-1867.98,-444.022,2383.33,565.412,4966.09
1.43447e+06,398665,-3053.93,1182.89,-278.51,7068.5,29268.5,-194.07,24094.9,74.7291,17463.3,742.048,319.675,284.179,195.859,1265.71,1580.64,11586.6
1.48643e+06,401954,-864.212,12814.1,-733.987,25555.5,24296,40941.6,2433.75,-717.034,472.782,246.482,1769.17,1079.1,410.32,574.349,2320.93,1996.32
1.39179e+06,283583,-2515.57,1186.74,283.248,859.24,12214.5,5133.59,-160.957,-1049.6,21538.4,6163.65,1197.5,785.785,-505.128,3335.62,838.361,3233.71
1.70082e+06,315674,-1596.78,773.866,-318.841,695.811,17816.7,22818.2,4562.5,-670.024,34161,-768.849,1550.66,1415.86,-311.623,1447.01,2458.71,13717.8
1.4337e+06,420686,-4376.33,1510.45,-167.105,2799.33,19687,3965.64,16722.1,92.6885,48982.9,982.571,1962.88,-1886.98,13748.1,4820.18,4395.22,21701.6
1.53707e+06,267804,-2017.17,-448.783,-981.391,5106.53,16371.3,258.884,7555.74,-375.891,9731.44,506.382,-298.97,436.044,-109.529,1508.44,1995.26,3933.35
1.83471e+06,399430,-1061.11,867.522,-1099.99,10928,9284.2,1277.96,5288.71,-40.9945,12590.3,-1095.31,-16.5918,-30.5817,215.098,1465.77,2999.07,2431.7
1.63311e+06,428395,-1445.93,10896.4,-219.293,10724,15050.1,5330.48,-264.169,-465.339,176.708,204.041,1906.87,-215.312,-56.4951,-1180.77,1539.16,786.023
1.25305e+06,350081,-1443.11,4938.33,-136.687,24921.6,16994.6,7671.51,619.357,-532.141,322.09,122.991,1535.32,-55.6573,11.624,1441.15,2597.05,1091.1
2.02579e+06,322966,-1145.17,2665.83,-567.709,21482.2,17550.7,2775.32,6084.01,-500.868,912.417,-634.816,81.6669,-1120.49,123.346,427.97,1777.74,1866.56
