FSC-A,SSC-A,DC-SIGN,HLA-DR,CD56,CCR6,CD45RA,CD4,CD69,CD8a,FoxP3,CD16,CD14,CD49a,CD163,CD3,CCR7,RORyt,T-bet,NKp46,CD11c,CD127,CD86,CD20,Eomes
1.77E+06,580289,95.4414,65082.1,413.665,1039.23,330414,-3538.27,2872.31,2128.99,898.633,1430.91,530.166,1475.28,-1830.78,2437.88,2754.52,-5315.72,8450.69,-1624.41,7234.53,41.3552,4840.96,66737.9,1128.47
1.77E+06,437687,-2210.74,-92.4922,-759.894,-3762.31,232182,7340.93,1088.16,42445.3,84.5784,1114.86,2478.48,422.77,434.856,10248.3,2519.67,2730.87,72588.8,-180.285,-207.429,499.766,-153.988,1407.92,34.3535
1.75E+06,459608,728.958,48792.4,87.8288,-4084.96,475366,-576.024,377.573,-222.062,1250.16,871.378,2733.69,492.714,-88.9534,7137.03,2587.93,2803.08,576.608,-963.527,1684.72,3133.59,2210.59,43785.6,-35.6306
1.82E+06,592652,4456.84,40937.8,-384.368,-2180.54,54399.2,-175.588,-940.9,-220.368,-226.419,209.946,-375.078,1054.41,-755.059,3452.38,1353.07,5059.39,32716.1,250.946,12762.8,244.611,1506.98,70180.5,2211.23
1.33E+06,456431,180.931,726.659,-325.154,4383.68,1694.39,13027.3,197.695,-140.861,2263.42,1099.14,-255.858,1108.11,-1057.34,17423,722.694,5995.28,1492.87,509.994,-952.143,2690.16,4898.72,25.9245,-389.672
2.10E+06,514380,-747.103,851.537,-1397.44,871.44,64575.4,5714.13,807.118,14113.7,343.591,-907.396,-217.61,845.239,621.677,11508.6,1103.37,3927.18,47850,24.4306,-1104.8,-852.679,-410.148,912.054,-229.172
1.50E+06,486339,468.358,116783,-695.472,-5176.34,438343,-1387.13,-384.922,1440.66,-380.947,-453.441,-311.683,1423.93,-1076.79,5800.12,7053.45,5446.21,5594.94,-1226.46,2105.04,2617.34,4028.16,113864,865.746
1.92E+06,1.07E+06,9984.18,38143.9,3244.59,-6380.35,144725,-2708.03,935.106,-577.17,288.302,44922.7,-1383.7,1119.27,-162.964,1960.37,-264.859,12291.8,-10.1028,1602.8,92170.5,3424.47,4655.8,571.69,4152.09
1.03E+06,426054,-1452.71,1857.25,414.645,-4846.72,313396,-509.838,7168.37,91469,355.617,36500.4,2357.92,610.894,908.992,2968.31,2374.12,6796.74,52559.5,173.212,2903.36,-95.834,999.886,1481.64,3770.29
1.33E+06,493479,-1024.54,681.99,259.874,-1546.81,61384.9,-318.636,555.843,82785.5,674.527,5256.51,113.94,789.869,-333.126,3822.08,-26.9008,592.459,31615.5,208.326,-672.564,-118.316,-41.1499,768.14,206.193
1.71E+06,325009,-870.169,-731.052,62.995,-1961.33,3908.01,11265.8,1719.89,956.267,802.498,243.388,-182.194,2384.64,-82.875,36373.5,4351.76,2486.64,333.517,149.61,-591.861,6703.3,-494.409,322.813,-496.01
2.19E+06,1.06E+06,3040.85,136440,186953,-3819.38,39710.4,-773.723,1294.87,-177.381,1515.32,320.663,23247.7,-304.934,6150.54,2717.35,341.932,9510.97,1892.3,424.367,2758.64,-57.6128,13738.4,70.3892,3423.41
1.40E+06,268973,-1385.64,-989.477,240.378,-1779.59,42587.8,17790.4,211.796,1381.15,-621.539,-951.008,426.956,1902.21,-245.012,31609.1,6174.78,228.463,289.335,-449.879,56.0826,12590.2,274.279,-740.387,2042.93
1.84E+06,324200,-316.331,1145.83,-438.779,-2393.02,141584,-628.026,760.258,89363.8,875.525,1511.58,594.273,1260.89,349.472,14736.7,1537.67,2201.35,26945.3,162.604,-27.3412,2109.59,-318.222,492.241,1488.92
1.17E+06,436731,-901.153,-1373.68,-557.995,-5595.71,383483,-2564.83,8365.56,105831,943.918,482.273,2333.78,1191.71,180.349,15769,2497.43,-759.37,22536.4,262.724,2625.87,311.993,162.984,1417.17,2819.8
1.36E+06,328497,-366.077,643.902,204.823,-2250.06,1153.59,12947.7,-102.85,-336.902,784.951,772.424,175.837,996.784,-71.8289,17045.8,963.757,2406.7,2049.91,45.2329,38.9966,6748.32,180.364,555.207,-332.097
1.94E+06,926683,722.775,32159.7,14221.4,-4326.02,284206,-3805.82,2273.7,833.948,1304.55,31635,178.081,555.746,-1950.24,1605.88,-508.45,107.042,-1865.54,-738.118,77114,143.3,9362.42,1613.33,1077.95
1.10E+06,368736,603.881,722.954,-281.549,-1698.88,220349,9019.5,423.98,1107.08,989.042,1544.07,849.896,1838.1,-143.22,17878.2,5086.25,-1959.4,-261.262,-186.158,-1260.85,564.9,-136.199,1022.62,1803.15
1.66E+06,490548,-398.79,312.215,3414.26,8346.39,12637,-83.5442,153.575,173632,1736.12,1238.28,349.936,413.998,612.79,11770.5,2266.34,4157.97,4811.85,351.094,-575.624,11705.6,471.476,-1120.66,2712.56
1.83E+06,670649,2304.46,85160.6,863.69,10580.5,297218,14528.5,2641.41,1344.27,1553.75,2041.59,1492.75,1789.1,-2561.64,3301.41,1947.93,-2442.26,13747,174.166,1311.92,-545.045,1189.62,89070.6,457.74
1.42E+06,362523,430.271,-293.094,51.9224,-1955.38,18761.7,23280.5,33.0396,-166.982,-92.7081,112.099,117.838,32.4649,303.618,14083.6,4934.82,2225.87,681.472,-331.552,186.95,11929.1,331.018,1390.27,-728.102
1.37E+06,441126,12679.8,43418,915.588,-696.734,398843,-1609,2744.86,2658.37,1494.44,4486.85,3031.14,1319.63,-429.622,4191.07,-690.349,-9659.94,7957.77,1386.65,2416.77,40.2659,241.234,46750.6,6263.16
1.78E+06,405383,-418.718,495.139,-512.328,990.777,2145.24,-590.927,382.555,91299.2,152.179,-477.417,-1009.16,10730.4,-97.8286,5056.6,1696.4,2462.62,6503.79,-1414.39,-24.075,11039,1607.69,250.49,-537.661
1.49E+06,387382,-105.43,95.8521,-292.004,-1860.39,10854.1,19131.9,228.189,-895.57,-898.067,-700.73,80.6921,408.824,-13.8877,40110.1,6558.76,2844.83,2187.87,698.273,-764.275,11116.1,-331.539,27.3996,1040.66
1.39E+06,979720,5120.65,103434,404538,-4481.35,21733.3,669.887,886.678,738.469,-352.843,-194.721,18833.7,-1054.69,6445.28,1414.1,1221.92,8252.18,1458.67,993.083,524.026,1648.75,7547.96,-846.509,3303.56
1.43E+06,242525,-109.253,-170.834,-222.347,-2631.72,283998,255.829,2230.49,149271,4947.57,2058.41,2091.73,2921.84,1659.1,27161.4,5693.13,-2586.06,1049.39,-169.181,-425.615,5758.08,1217.18,-390.546,-542.696
1.00E+06,314052,166.29,117836,376.581,-2912.64,77709.1,148.052,-336.404,-1336.56,-463.13,-1593.85,-1336.96,163.008,-1149.61,3951.76,2857.01,1798.07,357.849,-330.519,563.25,3175.84,199.738,72633,2605.4
1.48E+06,532245,76.7964,-39.8926,4339.5,-3265.7,12646,-190.744,-513.253,115346,58.6879,86.3232,-430.968,11093.1,-175.588,13718.2,2660.03,2004.03,5816.42,-1514.88,-1045.52,19889.5,1567.07,-477.819,2646.94
1.88E+06,528797,-43.0519,8.68213,-731.958,-2725.92,1899.17,24044.8,511.617,604.213,1127.97,250.291,494.655,53.6852,658.253,50379,708.316,3060.23,3083.62,-400.195,448.211,11470.6,-445.006,-562.892,-1609.83
1.88E+06,613143,2242.53,138532,-78.0784,-709.022,444070,70.0396,1776.3,-933.162,1612.64,2193.04,1335.18,347.044,-2061.24,3693.51,2749.78,-4288.42,-1424.78,-2737.04,1954.9,1054.96,9136.8,79334.3,-1540.2
1.37E+06,380482,-593.963,842.848,-777.375,-2409.49,26936.2,221.586,4522.11,135294,12774.6,4324.44,1791.77,5565.64,2182,29024.5,4041.67,3060.44,52467.3,-200.033,-254.522,4391.01,353.893,-1972.13,-386.755
1.42E+06,610922,151.736,13311.4,-21.1611,-4974.4,157069,-2302.15,845.689,1596.7,2301.71,1517.45,1488.4,745.872,498.553,2478.21,480.053,4748.42,87099.7,-184.581,6613.48,-55.9248,6640.72,3448.99,-1525.88
1.04E+06,324173,1364.6,67667.6,387.447,-674.121,384972,-2527.58,5494.54,3220.24,19812.9,7389.3,3524.52,11003.4,221.934,21922.3,4378.15,-7872.09,24830.2,-1090.83,3787.83,1940.61,1727.22,45852.5,804.798
1.43E+06,377223,-298.463,465.98,-731.322,-1936.31,50807.4,-975.067,377.618,157350,503.82,-202.679,238.122,452.249,-428.034,22824.7,2192.87,437.692,8661.23,298.55,433.877,321.237,726.015,1094.68,5511.33
1.23E+06,271101,832.648,-269.372,301.099,-1040.54,34092,21438.7,238.104,1231.55,2605.35,920.144,1083.91,3825.76,344.909,32312,10799.5,678.639,135.939,-72.2297,-955.542,14856.4,332.154,535.475,-921.366
1.24E+06,613147,13105.5,54822.8,561.705,-2908.19,71503.5,-1556.45,83.7603,-269.256,694.358,-169.16,-382.595,1109.58,1171.24,1643.36,1233.32,5189.17,55194.4,1313.74,16540.1,-4817.28,2643.82,60404.1,6095.16
1.29E+06,506341,188.734,837.712,3085,6733.64,6557.94,83.5979,727.196,1233.45,2488.8,-574.178,65.3974,-268.358,693.63,7130.24,694.919,3212.13,1688.6,195.466,-98.0777,14035,254.218,633.743,3510.16
1.75E+06,333120,-266.536,686.194,-245.717,-1599.4,327.97,19219.9,311.328,138.263,-344.581,-252.716,48.8512,1351.5,-291.729,33391.6,4842.43,2441.63,1126.26,-3.94757,-861.794,17416.6,74.9168,-476.286,-328.805
1.64E+06,520345,259.239,-1918.3,104.521,-971.612,84773,-577.612,959.416,152000,377.172,281.219,1657.3,-321.412,-142.687,11810.3,1647.38,256.846,61594.8,-156.432,348.129,-891.51,435.942,2931.12,-973.813
1.89E+06,856501,1135.22,45537.6,21406.9,-2992.47,199957,-2065.89,945.702,283.117,559.776,76478.3,-929.557,944.852,-1060.31,1937.11,-720.798,1278.9,328.068,400.065,50624.6,25.6665,2976.32,-364.216,2134.25
1.78E+06,488649,1617.05,52278.2,-517.206,-4877.84,528318,-346.806,-342.62,692.175,1236.52,-581.598,-565.862,1925.59,-900.462,5791.29,5231.59,1894.98,102.879,-401.99,-56.2123,1805.93,1812.1,63169.7,752.23
1.80E+06,658225,-997.996,61906.8,-339.895,-777.113,36141.4,-481.664,397.454,4891.51,-516.322,-48.5355,83.2961,450.96,-839.691,3163.62,527.154,3184.94,16165.8,613.729,17555,-147.954,3376.23,51733.3,1924.61
1.66E+06,424139,-299.294,237.385,1290.36,2528.21,436560,-897.124,7985.04,4937.89,1847.63,43966.5,3166.74,567.766,-1161.23,3501.23,59.4786,-10056.7,25691.6,934.203,2851.42,2283.61,-478.811,-1453.99,-596.639
1.70E+06,313266,553.908,-1040.06,279.211,-3350.62,339999,-672.983,15030.1,72395.4,-12.1532,1732.8,2376.61,-313.959,1716.23,2503.3,784.176,4886.52,27692.8,1152.19,2446.51,905.899,1830.25,132.004,4780.19
1.46E+06,642248,1990.5,31812.5,-333.678,-807.135,50201.6,-296.729,-123.321,4202.34,446.656,-160.381,273.128,-825.208,-885.565,-2762.97,-183.16,1323.13,4062.33,-1749.06,9311.86,-148.206,3494.84,63520.4,73.1333
1.90E+06,244131,-453.867,620.683,-474.861,-2184.38,4365.64,513.284,-218.223,57444.6,267.882,356.275,360.852,-576.56,788.169,7212.72,2314.31,2415.95,1069.56,-196.479,-268.452,1007.82,2130.57,-629.047,523.08
1.27E+06,278731,588.659,-1156.71,-703.288,-1837.93,20252.9,10438.3,101.984,338.633,136.411,-117.25,279.247,2487.63,-702.083,12150.8,1484.75,2039.93,890.483,292.337,-712.433,4699.62,54.958,251.304,-527.299
2.01E+06,363991,-1677.02,57960.5,-941.653,-2948.76,1087.01,16650.8,640.073,-638.873,-533.403,-1188.77,-363.439,-145.772,-357.742,35581.4,1336.14,2688.63,5897.38,780.306,-219.502,-372.756,12394.1,-391.305,1931.94
1.04E+06,329793,-137.418,528.743,1031.34,-2040.6,394804,-953.67,5294.14,44963.5,1000.04,10916.6,1300.58,1670.22,-976.587,4213.63,2424.03,-356.305,15591.8,706.266,985.911,462.854,971.645,1434.82,1569.67
1.12E+06,363458,1846.52,1522.98,-412.042,-4322.51,7858.49,1399.42,558.936,142356,4346.85,2127.98,1097.98,13195.2,614.417,49709.5,17098,2527.05,121.146,447.74,291.672,9364.42,348.198,1900.56,-2483.93
1.27E+06,390615,-612.452,57.6965,-538.938,-2217.38,6910.49,24245.7,296.436,1100.4,564.837,92.3497,410.574,756.627,129.753,14358.3,12489.5,2804.91,-76.3348,622.488,-1165.16,15845.1,-65.7219,825.326,613.278
1.52E+06,460317,-123.281,-86.9331,-69.4976,-2741.72,27321.1,8157.6,-556.483,9247.5,-207.075,-791.44,-520.179,-438.169,246.222,8346.43,417.5,2244.88,43455.4,-1361.38,379.136,-1435.85,1398.35,2557.31,-1526.16
1.63E+06,434737,-1123.47,-345.391,52.4952,-791.785,87520.1,-709.605,10150.7,137132,1110.81,2112.86,842.26,837.062,267.143,21551.8,1138.38,-260.24,36271.3,-409.18,32.5203,-1502.55,861.226,1417.37,22.2775
1.87E+06,960220,3502.26,49353.9,4010.68,-3262.58,248709,-841.204,961.377,2171.8,1708.81,52288,206.47,1020.1,-958.9,3775.84,-1087.19,-194.974,501.951,-133.513,35414.7,2035.65,4699.54,-409.153,2527.66
1.25E+06,395807,-967.935,602.153,-806.112,-1324.2,13174,30115.1,2203.32,175.642,2047.52,1059.36,278.629,23041.4,-281.434,39161.8,3811.32,2558.83,745.594,-185.582,-2350.23,16042.2,-594.776,-282.268,130.717
1.43E+06,351027,-494.564,436.746,-203.779,-2481.02,10518.2,27164.6,490.242,-775.957,73.9171,753.797,-719.805,542.511,-632.545,27722.7,2102.18,2841.92,834.402,436.059,-712.117,4838.09,-352.997,327.603,45.0801
1.08E+06,378906,-1555.66,-0.933594,9198.02,1610.11,381446,-3780.65,3204.57,43904.2,1395.53,12083.9,2036.94,2614.31,-821.667,4009.74,-367.139,-12104.1,37179.2,-293.095,3829.87,1113.15,388.812,-1261.48,10548.9
1.76E+06,441598,-1341.13,237.365,191.101,46.1828,261457,8671.12,2213.53,5124.96,352.363,1625.87,60.4673,887.677,-708.373,7945.91,95.1711,-7123.51,46893.4,-14.5952,1120.61,-210.259,90.3868,-204.825,772.126
1.71E+06,434143,598.985,-966.814,-238.455,-1391.92,18745.3,314.825,160.385,125274,628.623,46.8018,-40.8149,1332.08,-454.036,22287.3,1627.26,2703.84,1146.86,119.598,-1349.86,6471.49,626.515,123.856,-967.207
1.78E+06,1.15E+06,5468.3,71552.6,198122,-1550.99,24742,460.247,1588.87,1365.58,643.119,3338.07,37006.4,917.643,9144.66,3317.87,-2578.09,24385.6,1346.38,-557.892,105.603,1699.75,6385.59,1364.87,3250.11
1.16E+06,376338,1053.16,19591.6,-149.87,-2389.03,14820.6,19279.6,512.374,17846.9,620.295,-1012.19,-31.9211,-867.188,639.468,23202.1,-1301.09,1297.77,1751,101.779,-1008.02,570.181,4054.6,-2.76227,4506.68
2.03E+06,536083,-15.9971,1160.18,-760.097,-2367.08,58903.4,17130.6,-13.2574,19534.1,389.782,-339.109,-79.77,-201.442,13.1062,30130.5,32.5144,2927.82,47352.1,303.992,-379.306,3365.77,-1022.44,1727.33,-5.26477
1.16E+06,416483,15258.2,105357,2050.65,-4092.81,239902,-746.401,-495.143,-1174.11,-538.487,-846.124,-714.375,514.309,-746.176,4745.95,509.824,2871.16,19695,-52.7749,2323.65,967.821,2732.89,39393.8,8500.21
1.10E+06,348422,-739.654,2194.07,198.663,-1880.5,37078.7,-1079.62,707.424,147227,336.724,-454.065,-291.391,-252.474,-502.745,15084.9,546.908,1197.6,54461.7,-900.664,586.64,-2109.05,367.055,3537.52,-994.149
1.82E+06,744908,-851.633,41917.5,-131.027,-3811.48,320214,3207.2,-138.31,3273.56,169.909,297.131,711.532,427.405,-0.0914917,2901.23,14356.5,-580.15,72016.1,700.559,11074.5,495.921,2462.88,60666.8,3591.74
1.59E+06,341948,-789.355,-538.828,-498.22,-2212.4,8136.61,29907.1,671.061,440.745,93.2424,915.333,464.305,1134.66,125.537,35962.4,6412.5,2869.48,991.95,1075.07,-76.7191,50369.4,-750.543,1263.29,34.9814
1.19E+06,266796,2065.43,38550.3,470.331,-3644.8,180151,-444.153,142.029,311.284,857.1,1159.5,1557.75,312.047,-478.743,4173.88,1753.41,1079.22,8234.03,-575.089,1281.52,419.926,2962.49,32404.7,-558.059
1.15E+06,296934,6798.61,56968.3,474.671,-3337.76,218177,218.507,158.389,100.9,928.845,-58.5459,764.782,487.954,802.74,4350.94,1946.72,3709.82,4119.53,826.221,1454.75,97.1014,775.79,17078.6,2254.71
1.11E+06,469709,123.067,216.627,-316.724,-3796.04,210879,109.344,512.335,94873.7,875.802,221.602,1044.37,249.658,561.691,12387.1,2031.29,1841.76,47552.2,-749.604,-277.553,100.295,1616.75,906.685,-999.83
1.57E+06,416198,-1221.6,-447.69,406.542,-1961.31,5203.8,22801.8,-257.425,21.8941,-279.65,-234.502,198.135,484.933,225.832,10374.9,4267.99,1642.18,4902.06,254.49,-103.255,18767.4,-14.694,1135.44,2412.75
1.25E+06,294225,-392.196,-71.0273,280.211,-1110.66,173972,-357.259,2064.35,80725.1,4611.27,2875.94,304.995,1909.76,-300.564,8908.78,529.9,-3369.26,39308.6,173.615,-45.9774,906.831,-123.458,-744.039,230.557
1.48E+06,451091,-51.8125,79.1523,1628.75,-2901.95,317654,-2001.07,1438.53,93649.5,828.742,5247.48,2030.65,988.92,196.311,10802.6,1942.65,-6110.55,38718.3,600.798,1802.8,67.0766,-12.1194,982.557,-295.481
1.61E+06,363929,-547.209,1035.53,-600.858,-2302.36,7544.52,17152.1,505.895,124.321,643.251,1166.27,341.327,1641.87,-42.7418,26569.5,2072.12,3432.41,1510.61,46.0807,-1014.4,5372.99,43.9219,-279.789,284.421
1.43E+06,321478,12.3426,-490.46,94.9206,-1486.73,24079,24332.8,1365.55,363.156,2411.66,271.355,685.236,5788.06,-440.98,15715.3,2564.53,2690.94,105.204,145.757,-836.794,4838.13,293.124,85.1292,-951.12
1.58E+06,661171,-523.887,422.612,1278.75,13235.7,6272.31,18095.7,685.359,253.201,368.126,460.248,-589.038,-362.745,-322.211,11403.9,466.735,2914.53,2561.73,473.059,-1085.16,24938.6,-1037.96,-955.733,1241.96
1.53E+06,368181,-2182.78,-268.156,-422.528,-2512.77,239485,5286.09,840.423,1255.28,602.294,-1239.39,380.298,396.72,182.31,8344.81,494.581,299.18,47430.7,-199.008,243.801,-626.474,244.155,709.381,1892.37
1.35E+06,376767,-51.7201,1248.99,198.819,-3469.59,44782.4,18155,316.96,460.658,170.137,186.553,783.283,300.084,-338.545,24753.8,5670.31,2310.05,995.931,113.351,356.371,8641.76,-383.551,1354.15,-623.097
1.58E+06,681949,736.363,17301.6,1981.15,-3619.17,53539.7,-1335.18,414.137,-206.213,-153.485,2704.39,-1098.21,543.31,-1227.27,928.314,-408.072,7339.74,399.58,698.23,46406.3,1124.68,3255.56,475.275,2119.76
2.19E+06,1.17E+06,-58.1895,71201.9,44548.7,-3958.12,315.421,2476.42,2570.5,-87.3352,-69.8051,804.312,7.44928,13960.8,-745.099,638.172,1322.82,11570.2,2231.02,-372.129,8405.91,161.927,4570.81,-31.0078,942.416
1.79E+06,389699,13004,17176.8,-248.046,-2785.45,130019,-181.186,222.333,798.372,828.584,1013.61,197.945,230.196,65.3843,291.022,469.967,5997.06,15695.7,-703.064,6859.05,-2245.1,1952.75,41289.5,4072.82
1.32E+06,310966,578.547,56054.2,1147.92,-1253.67,377343,6761.07,1929.83,956.684,1372.25,1821.8,1618,-177.287,-1226.9,3089.85,3411.93,-10546.1,8047.97,-1254.56,10150.9,1748.06,1920.78,49629.7,1031.95
1.41E+06,570222,-1701.67,-510.071,524.045,-1223.19,57779.5,-1227.06,861.583,59565,56.9734,107545,-3329.94,402.276,-661.769,637.701,800.723,4065.9,66917.9,-443.623,1450.06,-929.12,-117.928,170.633,1032.59
1.50E+06,320655,449.775,-876.232,-0.596405,-881.161,405874,320.396,2640.7,136713,5184.5,3015.04,2112.43,5249.69,143.38,36255,6466.23,-4396.25,464.662,86.2877,-1524.56,12588.3,1196.15,754.579,-1116.69
1.23E+06,327125,-1182.38,-724.841,16.1727,-4485.39,340048,-1814.39,3364.43,22323,1239.5,5213.43,625.721,2334.11,-479.522,5339.38,933.676,-510.747,36347.3,88.2287,2832.79,1091.71,-161.139,401.021,1590.49
1.80E+06,452334,352.398,-535.631,-1090.87,7395.9,3440.61,16432,-364.816,895.336,105.433,56.1104,-571.566,710.419,-646.334,26179.9,5672.01,3989.05,2266.21,538.582,-327.759,9856.37,-640.05,1036.55,-69.5328
1.67E+06,389626,910.971,-774.408,-58.4019,-6082.71,429198,793.932,1046.12,857.463,2451.04,4095.88,6302.89,1011.77,569.616,24685.3,9894.88,9193.25,1141.87,576.66,1109.6,1035.86,-85.5331,-467.884,400.053
1.55E+06,328105,-154.605,-648.551,371.296,-4049.72,467285,-2569.8,8717.37,104353,1192.57,579.742,625.773,2145.6,0.00405884,23740.2,1127.94,-7022.31,22018.8,-16.564,1452.59,-1329.35,632.824,2334.71,3814.79
1.52E+06,268881,285.693,48270.1,400.251,-1758.05,148096,-1211.95,1154.85,574.337,118.133,568.042,547.882,550.189,-502.557,1931.57,-498.499,-2968.63,21236.7,-614.789,932.634,1330.71,1168.18,36062.4,784.071
1.02E+06,242428,210.739,-358.179,493.597,-3094.47,58461.6,15616.5,-890.072,-923.51,67.6946,-837.237,77.1309,1311.39,669.468,23750.5,15021,2177.28,539.75,29.2939,-760.74,13183.8,221.16,75.5062,-463.349
1.90E+06,875743,14777.9,11868.7,31875.6,-1876.72,3451.44,132.776,685.592,982.846,-198.249,-225.719,53051.1,-437.458,5065.11,2244.29,-1217.99,12122.2,-316.187,1791.98,2548.39,5208.52,1664.55,743.755,4370.3
1.99E+06,487124,-410.73,1369.61,-997.956,-2315.35,5005.47,-258.058,-468.56,121072,-299.565,42.1819,608.9,3928.89,141.693,19309.5,3023.94,2354.94,6455.33,368.261,79.2171,7735.86,7113.69,943.469,13.5018
1.18E+06,546119,-358.549,1378.56,765.152,-2253.73,237491,-497.069,8157.2,25554.7,2418.86,9463.61,2204.57,933.081,-74.2691,5161.18,976.692,-5859.11,42162.6,706.718,2202.38,-477.375,-426.238,74.407,6879.44
1.30E+06,379685,385.735,-827.109,17.6601,-1459.54,221699,-983.812,1029.42,95510,2220.44,991.447,1146.35,397.076,277.334,12514.7,520.764,-3898.94,11692.6,391.332,-61.8519,517.656,229.836,207.064,2593.84
1.80E+06,497966,293.72,5298.92,-798.144,-1057.28,45903.7,13307.2,1949.62,19175.1,445.058,-444.809,-572.883,-7.84091,36.6628,6179.53,146.954,2810.45,22973.6,101.198,-594.55,354.394,-198.365,739.813,-659.798
2.02E+06,417870,-442.824,4868.79,2044.7,-2898.28,10295.6,8.64034,1179.42,176259,1101.39,1138.7,963.558,579.403,-250.757,15418.9,2427.05,3138.15,5266.43,239.961,235.169,4163.37,843.477,329.891,1917.67
1.04E+06,388906,-478.013,2277.26,117.294,-1789.03,393978,124.114,1400.24,138120,5084.67,455.957,1567.11,2294.02,-181.185,37959.8,4012.23,234.968,15739.1,435.554,134.73,-1203.44,345.186,128.403,2945.63
1.27E+06,442230,-306.446,226.582,-110.209,1816.89,19193.4,-1075.91,768.033,37007,2330.52,1139.38,174.228,1298.71,680.736,22707.7,2481.07,2807.88,23576.3,760.178,342.567,6186.33,-91.3577,823.272,2315.49
1.39E+06,251829,-596.408,1093.54,-258.977,-2339.61,125951,24710.6,1032.5,-266.277,210.225,-295.189,-81.0148,320.485,-1141.37,29881.7,6732.35,-200.07,131.09,733.567,-1293.22,5719.14,-369.458,1085.24,-607.04
1.48E+06,314405,-939.216,-862.021,-77.97,-3138.31,290163,-1312.13,7742.41,104362,1460.97,4242.24,1825.71,1007.77,-832.617,17089.5,1450.29,-5100.21,58896.1,-335.723,2266.53,-2185.29,-299.742,3467.83,-1308.59
1.41E+06,378213,-1471.34,1023.89,67.9744,-4513.13,302762,-3194.56,8175.8,69122,5087.9,13000.4,1060.85,2546.61,1261.92,7948.92,600.328,-3013.44,80997.3,-1020.44,1935.17,976.593,1390.55,-287.389,6293.2
1.08E+06,394740,528.878,-584.428,-759.845,8259.8,1731.99,349.9,-93.2819,120928,1141.97,1891.21,-63.1571,2988.14,-106.549,19506.1,3062.33,3223.67,1887.35,140.953,-971.534,11741.6,502.759,214.202,-700.229
1.42E+06,527053,523.591,3002.16,-356.617,-976.182,3270.75,8721.77,-443.284,-4.21577,24.3546,-149.185,-403.042,451.007,-139.005,16541.2,242.393,3738.42,5681.28,12.0113,-108.981,8330.29,1593.26,407.245,-1219.57
1.54E+06,331734,-443.154,-284.452,103.873,-757.456,7866.45,14302.1,549.22,-243.353,-571.878,-554.479,548.396,-446.723,41.2011,10529.9,2618.97,2693.35,1160.1,145.652,-1146.54,9721.51,121.973,389.88,181.163
1.51E+06,529469,-479.219,79936.4,-432.663,-3714.06,216477,-1283.55,3250.92,171.468,9072.77,2737.97,1877.32,4345.78,1476.68,14092,3105.38,1976.59,19631.7,1068.83,7964.18,1623.23,5940.1,29728.3,320.086
1.60E+06,352749,-521.519,2.88867,-662.688,-2339.94,8237.88,23467.5,640.867,786.185,636.981,-551.146,8.83879,246.521,693.944,41010.1,3319.52,2400.95,797.643,835.711,-721.505,3778.95,-516.863,556.323,145.298
1.19E+06,327582,-31.3757,745.223,663.767,-2403.43,16173.2,146.276,426.95,177470,2570.19,956.888,806.923,-38.6136,794.695,10891.7,3334.8,1408.14,2192.61,138.631,-246.394,12967,1568.62,-587.028,874.833
1.87E+06,370438,-330.367,125.493,-496.778,-2228.16,5427.53,21294.2,520.698,1220.55,-985.267,-1240.78,-249.259,2274.88,-774.994,18777.7,3008.14,3186.85,4836.77,491.942,-550.857,11499.6,-441.971,-530.767,-392.985
1.39E+06,340334,-884.179,3505.48,-609.445,-1642.93,46686.3,-633.981,1259.84,73852.8,3097.76,1371.24,1038.12,1433.7,495.742,15055.2,1649.67,637.993,9257.21,-135.657,738.422,5421.58,49.127,304.74,2460.13
1.54E+06,284879,1245.28,74419.8,-473.739,-952.912,254639,-1303.68,1466.23,531.703,509.569,1472,990.18,1187.7,-1932.99,2310.24,960.569,-918.851,5605.36,1607.24,2468.65,503.47,1341.76,27933.7,-61.9785
1.62E+06,436268,353.477,232.204,-361.594,9275.79,14642.9,24467.2,-509.629,1248.23,1995.65,1134.56,843.359,-974.397,-434.483,7767.44,462.565,4270.46,1353.04,957.715,-1477.93,5152.12,-145.024,844.312,-286.278
1.59E+06,334986,-884.245,-832.228,-92.3882,-2213.15,94345,24049.3,1180.56,38.7838,111.803,693.187,706.447,957.537,130.971,34804.1,10216.7,805.858,1198.87,-140.214,-1798.11,10339.3,-43.017,-84.4977,890.56
1.49E+06,1.01E+06,1611.08,25701.2,3514.75,-346.746,369467,-3218.32,2098.8,1000.8,2510.35,33532,1262.48,912.466,-894.479,4012.72,-1499.87,-6259.03,695.799,3.83679,32815.9,2109.67,10112.5,-0.130249,-139.877
1.04E+06,460186,627.984,1207.16,-526.837,-1061.41,31609.5,672.619,576.745,148727,879.662,617.535,22.7624,745.57,-599.526,22980.5,599.328,151.982,1957.43,218.697,-611.819,47.6824,808.608,1044.35,592.545
1.83E+06,253433,171.595,-533.713,-281.111,-2391.67,54083.5,18497.8,1452.07,1675.8,5749.9,1483.35,608.997,2934.67,-67.1129,29198.7,4226.73,1083.46,-620.409,217.917,42.1525,3409.36,-1.06427,1109.21,-1045.37
1.59E+06,476695,-1371.92,-635.526,177.578,-2591.73,77297.6,10494.6,-115.156,10734.8,-422.893,8.82525,406.757,-401.493,702.981,11686,384.236,4086.95,36723.9,-195.748,-479.823,609.518,-94.3419,-59.6483,-488.011
