FSC-A,SSC-A,DC-SIGN,HLA-DR,CD56,CCR6,CD45RA,CD4,CD69,CD8a,FoxP3,CD16,CD14,CD49a,CD163,CD3,CCR7,RORyt,T-bet,NKp46,CD11c,CD127,CD86,CD20,Eomes
1.52E+06,445358,-1417.48,5043.9,1727.12,-2782.33,66112.4,614.589,12920,160918,119.665,364.727,509.107,943.665,-492.613,60052.5,1513.1,1127.29,4076.81,675.785,-324.753,-905.065,-114.183,259.124,4948.1
1.41E+06,453620,556.238,-576.603,-869.726,348.371,16579.2,16172.9,-183.32,829.33,-153.088,-270.461,-361.411,7665.71,123.706,58072.8,22819.1,2225.15,3630.85,-433.308,-1605.17,15227.8,980.764,1253.5,-1313.46
1.26E+06,324209,675.898,-269.394,2.03901,-2193.28,50832.9,9338.73,2184.14,7052.13,52.8071,836.703,862.42,129.115,434.981,75214.4,2560.87,1629.24,13576.6,520.26,423.952,-1866.88,476.462,1422.82,-2258.44
1.65E+06,946578,-107.92,5437.37,159940,-1768.37,28613.4,259.375,19508.1,117828,328.803,-292.54,301.436,364.981,454.549,1684.41,-193.744,5763.33,11693.9,377.147,1587.29,951.508,64.5659,3775.2,12548.8
1.98E+06,985894,1444.55,32925.2,12769.9,3965.81,397188,-867.017,1002.71,918.073,1420.55,89613,1740.73,3768.24,-768.916,1824.08,-1017.97,-7707.63,427.288,718.511,91727.8,-278.229,8682.02,986.9,2757.28
1.60E+06,396592,-80.1064,83.9102,24.1188,-1349.67,126030,-1507.94,1302.06,154338,372.476,1020.87,1381.68,1752.05,-323.544,36491.9,326.006,-1503.8,36688.5,-545.242,576.083,3767.88,-4.54834,-1210.89,154.086
1.34E+06,309953,-1030.95,2037.86,1338.87,-3552.27,396680,-1884.23,22901.1,16348.5,136.673,1193.6,1305.47,923.363,435.37,20197.2,318.926,-3198.15,3199.51,-48.2663,1793.08,279.594,184.808,201.014,3859.19
1.96E+06,405278,621.065,465.918,384.91,-2744.93,2024.47,19423.2,24143.8,910.357,-34.1392,697.502,189.146,11115.5,1073.03,74779.9,1233.69,4526.43,5543.61,688.545,-675.273,136.59,10.8639,894.429,-472.958
1.90E+06,926302,-1878.08,74784.8,15238.9,-1395.06,248876,-298.322,942.015,-335.563,68.4696,46570.9,-160.443,1503.77,-868.771,-294.284,403.716,283.406,25.9521,-927.136,118294,-933.74,15513.2,276.756,1316.53
1.72E+06,387665,400.074,684.578,3311.07,-2762.21,2420.96,-1631.32,23072.8,129809,417.211,1429.45,59.7144,36913.4,2812.33,48684.6,4442.56,903.693,19961.6,365.823,-51.0131,696.721,574.303,-965.601,-327.892
1.53E+06,416857,453.214,7238.62,-84.2753,-1989.52,10265.4,10152.2,8984.07,398.286,-381.294,-95.1641,45.3518,664.529,266.371,53125.6,1496.33,2514.25,6714.82,-115.353,-379.805,-648.206,1170.51,13.1719,1155.43
2.01E+06,1.65E+06,33683.1,95933.3,107570,-3681.55,72877.6,-420.523,2939.32,699.038,-1901.17,13367.5,91746.1,12484.3,11816,7318.43,-3128.51,14782.3,918.985,3833.06,26692.4,7824.43,6621.7,2793.11,11958.7
1.48E+06,394704,557.77,4.2832,1718.53,-1302.42,11465.8,-288.888,10154.5,67755.8,397.005,1382.24,687.812,8494.26,350.632,55776.4,-1029.16,4523.25,5569.46,415.608,-69.4896,173.333,-386.139,688.403,1924.75
1.92E+06,418226,-2497.85,-243.659,-8.98585,-1564.84,150022,8786.85,983.477,43344.9,-59.5588,-193.959,841.642,-259.432,615.658,18770.8,838.485,-522.372,58011.8,306.477,732.886,-150.325,259.079,961.417,1666.12
1.73E+06,522808,-490.619,753.801,379.062,-486.576,31956.1,-374.846,1637.66,96407.6,298.106,833.909,928.345,-149.492,1862.93,59826.8,2991.98,3448.15,19414.4,-827.341,332.877,2154.33,1196.09,-176.754,-266.707
1.70E+06,489247,-312.176,-234.988,3129.6,-1322.49,93042.7,-57.8065,646.481,204577,-25.5039,-278.679,54.8425,1441.46,-710.566,11898.1,11301.2,4097.38,2578.12,435.18,-535.875,13859.1,805.902,291.68,6758.16
1.73E+06,1.06E+06,4461.11,52280.2,1695.46,3400.43,126063,1094.93,-255.574,441.805,1106.67,68634.2,102.365,7958.57,1170.74,1915.95,-1777.15,1950.51,230.716,-305.958,106850,2220.54,4333.46,-2322.41,1482.66
1.42E+06,440241,154.862,565.758,73033.9,173.541,28482.4,-840.66,27292.8,27006.4,-394.327,733.484,349.29,837.337,197.833,1065.7,-66.9742,3014.54,3122.75,2310.69,4907.16,300.232,280.251,-370.259,5909.75
1.53E+06,371333,-1714.18,37.1602,-728.031,-1882.68,65552.6,14210.2,1013.55,10070.9,213.061,-32.8368,23.4958,529.459,-416.806,25957.2,298.52,378.72,49478.5,164.883,-646.556,4592.45,-157.101,-266.558,729.812
1.76E+06,582897,-396.049,1633.76,-460.536,-940.272,2678.52,-216.742,26369.4,88157.2,-11.0441,991.392,1126.17,494.758,832.793,63850.2,3370.09,3420.36,1303.73,-296.606,-507.86,359.205,245.89,-724.354,2699.54
1.25E+06,306893,1208.65,-853.029,480.373,-2885.98,6645.43,365.175,13007,114003,733.22,466.585,1072.42,324.526,901.677,23452.5,1666.94,2865.59,10484.6,230.749,4.0701,-101.863,460.38,186.897,1685.11
1.39E+06,297595,-373.088,2335.1,1369.88,2802.92,327228,-948.561,19473.5,59746.4,398.114,60847.5,575.421,8207.6,-551.225,1463.67,-1051.7,-7781.72,26465,620.743,2090.54,239.354,-30.2847,-615.44,-294.491
1.30E+06,473051,-339.586,2249.01,909.189,-885.558,4364.56,15721.5,764.913,840.148,-24.3903,-474.14,403.511,79.2638,-190.971,30021,5835.95,2463.05,2922.93,290.554,-356.233,9414.68,-303.159,375.114,-15.9285
1.49E+06,328608,-654.361,1814.77,1175.65,-1491.38,194129,-1476.51,9366.41,39142.8,-59.1969,33.3877,-201.173,943.022,-1030.58,7383.92,894.977,1363.34,3865.86,-153.206,438.456,-65.2761,468.968,630.403,2929.48
1.46E+06,414442,-1223.86,712.847,-150.087,-2378.03,663.36,15350,12656.3,119.694,-382.931,16.0526,-74.073,95.8666,833.764,61905.9,2028.99,787.308,13706.7,-419.33,283.579,2026.84,-307.368,-293.075,-598.896
1.73E+06,506090,-919.63,25376.2,-664.724,-5101.19,584264,-1112.64,14458.5,38022.8,33.1537,2336.73,-3167.63,212.092,-141.325,1724.09,382.027,1863.31,52913.4,-473.423,4861.82,24.9218,900.636,-262.715,7540.19
1.56E+06,428570,-156.854,-1076.63,35612.9,-1054.78,5130.33,-134.8,26980,48889.8,846.723,1709.58,1339.2,2004.89,148.434,102710,-668.35,3901.34,9233.8,128.628,-66.2387,6598.44,-430.579,1079.71,3366.44
1.74E+06,376527,287.244,-260.924,1704.23,-1061.86,7359.62,-159.103,13211.8,72834.3,119.919,1021.56,641.726,-222.132,1916.52,57986.4,1911.26,2041.29,3719.44,-119.565,711.779,-1580.27,598.615,361.465,2858.91
1.65E+06,378749,-891.686,517.794,52.4008,-2568.94,161356,11245.7,3897.5,11008.4,180.099,149.052,1279.85,1409.39,724.964,36276.8,-275.002,2537.76,47800.9,-969.132,34.5855,-280.663,502.421,1162.24,-2190.11
1.53E+06,582216,81.0698,490.76,184476,300.236,2487.72,-46.6802,16075.5,25976.9,102.117,442.774,468.652,5794.41,301.946,-103.487,-468.598,1859.84,20269.5,-475.348,2390.77,-452.979,431.301,10532.8,5091.63
1.67E+06,718459,-168.685,517.176,291138,-1183.03,45767.8,197.077,36245.6,95835.4,57.9522,1262.19,875.625,35.6185,253.295,1046.06,862.843,3739.93,6126.99,1564.27,5636.74,-305.297,136.934,156.484,6734.81
1.51E+06,422672,757.151,713.428,-1065.59,-1708.05,15635.9,11472,-972.273,19.8813,-904.255,130.98,567.788,-498.545,407.723,127230,15901.9,2391.74,1870.57,432.069,92.7421,9410.31,-886.327,-525.586,-1364.97
1.88E+06,560265,-356.777,91.6533,-842.773,-1557.82,13966.6,18900.4,-363.012,1253.62,-647.331,509.661,561.26,1936.64,-263.204,70068.8,1359.42,2600.21,29750,416.789,146.029,7794.07,-415.036,-39.3054,429.222
1.48E+06,432445,-1374.23,-1533.45,1585.98,-1825.26,7968.12,-45.9648,19283.3,164118,87.8132,978.629,1291.35,16585,1461.82,37071.9,1081.12,2864.08,13837.1,24.4741,-913.501,638.092,-27.5454,242.913,588.242
1.28E+06,481459,528.858,6540.93,-590.942,-645.9,13114.1,60.0112,14460.3,47179.9,432.051,916.494,290.328,1880.78,-734.896,69443.6,1207.42,3044.18,17654.5,-1295.74,-541.21,663.264,475.89,372.15,3914.73
1.55E+06,343414,151.578,602.234,256.476,-1164.18,24278.3,573.978,426.839,108242,-623.007,-392.396,-29.7757,791.136,-946.42,58825.3,15467,2595.24,2608.99,-385.2,-590.149,2939.98,161.558,104.235,3536.44
1.77E+06,666558,-16.1748,5950.7,105569,-1791.33,77345,-730.84,10948.8,65738.1,14.1108,595.638,904.131,678.643,281.05,1068.4,1264.97,2215.62,4771.29,788.004,4230.59,385.099,697.473,7920.84,9424.9
1.39E+06,394814,-837.809,839.805,270.763,507.542,766.298,-137.348,7064.14,4126.3,-87.1748,928.479,662.923,139.884,459.892,329.013,1191.52,6092.41,2747.57,160.085,1564.44,-456.551,-472.962,8295.59,7713.09
1.34E+06,746819,435.534,-21.2568,34045.2,-1306.31,218126,142.759,7283.07,34656.5,296.85,-285.85,524.438,-516.552,660.176,239.321,-256.087,2260.76,2839.27,13574.4,1738.88,-1248.19,-474.008,3047.21,8401.44
1.44E+06,713672,3823.77,44909.6,3906.24,-1377.43,6229.9,-1529.54,674.844,-55.1934,387.632,1727.17,9950.67,11590.2,-989.599,-579.326,790.851,4953.01,3473.91,780.686,42111.3,-407.682,3422.35,1811.46,1398.59
1.61E+06,657146,3976.02,50915,29369.2,-1226.16,43554.8,855.041,259.883,281.474,-272.392,3451.12,3333.34,2209.89,-486.363,1457.28,-1186.39,6225.81,951.219,970.995,40116.3,802.671,3576.29,-148.725,3216.33
1.69E+06,292604,-286.682,510.54,-458.436,-2726.53,323945,-2045.75,3002.63,69304.7,22.637,736.497,-944.826,292.997,80.7758,32586.2,2690.41,509.05,6869.02,145.915,1215.38,842.633,-250.889,-651.401,-236.488
1.71E+06,814934,-1232.17,990.439,123275,-696.446,38760,-1262.48,9101.02,14928.1,-103.012,63.8704,635.696,15895.7,784.549,811.63,-180.526,2779.77,6830.46,1219.55,2661.11,747.871,-1018.03,636.976,2038.81
1.49E+06,412413,-1096.89,2904.74,-130.778,-4533,514063,-3403.44,14152,40797.4,-361.985,3115.72,572.252,961.206,45.0827,905.214,301.848,971.462,41080.1,133.31,4213.54,44.7401,-340.042,1309.48,8389.71
1.88E+06,443584,406.636,352.324,429.233,-843.948,23845.2,-508.661,4783.74,143308,21.8887,1435.12,526.531,2234.23,-355.543,34711.8,7693.06,3210.09,15904.4,-684.077,495.962,3434.57,129.528,606.241,1915.23
3.58E+06,2.84E+06,389.549,84199.5,343323,15377,15074.7,7337.55,5849.58,960.204,423.668,27579.2,277680,4634.66,20312.1,6988.23,-206.382,10903.5,4223.75,1693.04,163570,2746.41,25643.9,-3615.02,1786.98
1.87E+06,815014,-437.614,699.174,-983.16,23736.5,993.108,-702.585,30637.8,110.558,596.638,1310.79,488.281,2568.1,184.565,1047.62,220.07,7315.75,2175.51,76.2185,-293.798,13830.7,57.7992,396.412,744.255
1.34E+06,324433,-1235.19,405.42,4.13866,-2686.99,413244,-2163.23,2108.33,87887.7,-101.008,-239.068,-148.378,495.816,-296.89,23970.5,827.754,-895.224,28343.1,192.201,545.093,-1233.75,-126.688,-76.5967,3067.91
1.48E+06,469054,103.336,1984.18,-100.02,-3633.84,230406,-425.459,599.822,100469,131.807,-315.612,302.854,-60.9626,676.802,15258.3,1284.3,-646.777,23626.9,193.336,-272.607,539.318,-144.931,-175.74,-64.8545
2.23E+06,1.20E+06,8634.66,109702,56039.9,-4144.42,29325.7,-650.71,316.137,611.399,424.534,12227.4,38135.4,6013.73,14797.5,2181.9,857.922,9418.28,1811.26,116.734,61440.8,2246.13,12285.9,-575.807,5288.31
1.80E+06,694078,-1389.94,-1130.18,47544.2,-2062.98,583884,-868.46,23009.9,112695,339.235,-1003.28,946.018,1430.3,607.365,1966.05,327.807,3364.26,1476.35,5674.2,11319.6,57.431,1095.44,2779.84,13549.5
1.52E+06,624569,-542.412,1529.9,89605.3,-2049.83,19203,-202.246,13125.5,43800.8,-170.807,-382.908,128.148,444.271,1224.45,2793.22,1323.39,3346.59,3924.22,207.154,827.885,1365.23,84.7861,-1487.63,5956.39
1.38E+06,362355,193.64,304.791,148.317,-995.493,56498.3,8950.07,80.5617,14178.2,-28.6915,-363.178,173.426,-429.687,-411.475,18423.1,1038.24,1233.9,7252.18,861.7,-472.008,4577.95,-357.611,-105.251,-317.5
1.57E+06,544947,933.018,-187.551,-174.607,-1811.07,48.3337,19188,20739.1,-614.403,-647.876,-550.869,-183.358,324.156,1368.01,109399,12194.3,1509.67,8044,-437.789,49.4631,10373.1,686.932,-490.611,-3002.28
1.43E+06,351064,994.886,6506.16,463.233,-2249.88,30566.6,-602.555,3267.88,48810.7,-259.558,17.7165,-73.2374,66.4498,-301.363,36842.9,387.191,300.773,11074.3,-113.206,688.353,-747.877,181.899,310.274,2162.92
1.47E+06,412409,34.0416,-508.754,1839.35,-1142.51,149630,409.524,10208.7,8475.89,501.797,-444.181,-177.469,298.543,308.233,31741.1,500.297,2711.84,6672.64,68.416,134.717,-96.6246,93.922,452.598,4578.04
1.60E+06,525961,-908.03,47373.5,293.139,-3282.9,608809,-2553.67,21443.1,96672.1,7.96327,29725.6,-222.537,-185.654,697.728,3837.35,392.895,-2417.6,14375.1,340.406,2899.17,-914.367,981.21,412.989,9852.25
1.58E+06,468513,-1009.32,39.9648,491.17,-2931.48,614512,-2175.61,36733.6,25328.9,317.25,792.868,654.992,3024.73,298.995,14346.5,-264.865,-10037.9,6242.47,603.938,4092.54,737.911,-497.434,-420.855,1462.52
1.75E+06,466040,-536.035,-744.82,47210.1,-5694.88,768039,-2028.74,11841.9,194488,405.11,584.836,2394.05,1012.29,-54.7625,27245.8,1483.68,-2691,18760.1,554.914,2010.26,-371.968,563.116,1076.04,3291.28
1.90E+06,911355,-437.84,72021.1,138119,2196.33,19878.2,1459.87,121.536,1331.91,702.189,1018.75,509.569,333.126,-39.8388,1094.78,-1679.42,5126.42,1988.63,360.222,10503.2,303.939,2749.54,-380.772,1498.68
1.73E+06,616041,28.2152,6631.4,-927.666,-3829.13,2376.22,10879.5,-94.5474,-1046.35,3483.72,286.959,310.944,486.503,101.923,50419.3,3111.13,4789.95,10752.3,-10.0923,441.569,7533.85,541.921,262.985,-1591.84
1.33E+06,526848,-974.191,1296.62,611.062,-1161.82,13712.7,-341.183,16609.2,150896,134.969,52.3358,927.266,777.463,159.995,29405.5,1740.98,2434.7,12214.4,560.145,-88.3008,-232.12,-846.565,272.996,2839.37
1.68E+06,564377,-492.935,-571.906,22772.2,-2463.54,5926.75,-286.1,12662.4,141614,31.9059,577.452,-665.706,27227.2,923.254,30393.6,2971.67,3187.47,22736.2,486.805,4427.88,-879.515,-460.157,-386.267,7949.97
1.70E+06,326187,-561.479,-2553.71,-26.0416,348.03,573982,-1773.65,5704.5,92694.2,291.101,1631.06,2165.21,246.455,-402.194,55351.1,88.8223,-10445.8,51144.8,-811.157,3125.26,593.005,1011.2,397.575,-55.3958
1.47E+06,537532,-1136.53,216.854,109817,-1632.93,365974,-1249.93,22760.5,42993.7,51.7675,-2013.19,-1309.42,2315.77,315.877,1980.02,323.56,940.072,372.753,762.753,3173.4,770.014,358.714,5680.38,7421.12
1.32E+06,503501,623.241,2508.17,104.622,-1013.21,17703.9,-446.744,2041.33,245077,787.041,1172.11,1632.13,1369.04,399.294,33627.5,248.537,1313.5,55022.3,-346.523,649.349,-838.101,1680.19,330.133,-392.114
1.76E+06,493557,-762.256,6496.1,-737.091,-1632.68,7389.8,691.466,31484.9,125394,307.585,977.754,759.498,17363.9,733.118,40543.5,925.172,2356.89,10361.4,120.544,93.1147,188.109,-306.211,-695.242,1891.55
1.70E+06,1.79E+06,2338.98,352241,2150.91,-4968.85,7337.67,-1100.14,4371.95,1028.87,-1971.52,-2075.32,7401.22,3956.75,17851.8,53453.5,5655.16,189.561,1055.1,2634.28,44076.7,1214.75,27292.4,2678.27,2160.61
1.47E+06,483568,-1012.24,-742.646,435.9,-1699.78,182585,-785.527,3006.79,89358,310.183,158605,-3102.93,1767.28,-1153.81,-581.341,1259.68,2999.1,70766.2,575.033,2418.25,827.752,687.803,1441.76,47.9757
1.64E+06,396929,-371.068,-80.5605,1181.74,-1125.75,206186,-1107.87,2508.45,96721.5,281.419,1269.1,1243.57,533.41,-739.383,40132.6,4730.2,-3331.41,5453.86,89.3441,1645.72,5734.06,31.5791,-156.71,4282.79
2.14E+06,1.19E+06,1266.64,20798.8,694.48,-1657.52,681.078,18089.2,387.369,2052.18,531.509,110.122,-31.17,57.3145,-831.995,394.657,15814.2,8066.02,2553.6,-167.523,-808.395,1015.53,505.094,-183.753,-278.206
1.43E+06,413612,-729.42,176.414,-453.33,-1969.72,47975.9,4652.61,12546.1,19893.6,-73.2309,100.79,-58.4935,577.275,-161.495,36047.7,73.0002,1761.11,796.187,170.185,1040.86,884.751,148.289,357.252,7132.9
1.88E+06,1.35E+06,7620.91,25991.3,2102.98,-6926.67,54725.3,-2040.88,678.53,1237.34,291.586,82963.5,6742.94,6412.18,3296.53,883.787,-700.186,14424.6,1182.05,425.684,119567,3315.11,5832.43,-592.987,4123.72
1.32E+06,524319,675.012,12234.2,5688.83,-1416.73,30752.1,-100.677,23503.9,76196.9,203.975,527.611,559.792,2146.77,366.349,70604.8,2084.9,2104.14,2086.75,90.5636,-220.49,-72.4638,2495.36,576.238,3454.09
1.72E+06,544382,578.082,2767.48,-292.459,-1770.44,6396.5,10754.5,16345.4,952.907,126.481,-517.891,-422.447,-301.838,118.896,19647.5,-321.904,3574.64,8139.68,652.748,-316.629,1324.94,2744.42,381.364,1935.44
2.59E+06,3.19E+06,3750.04,206046,118736,19131.9,39772.4,5153.23,3789.86,4137.89,3979.07,165442,6860.61,-3385.72,3057.2,3564.09,-10120.1,13806.4,34.7594,2967.77,163859,1640.17,56813.1,-2558.89,2595.54
1.55E+06,680589,-147.437,-507.168,79487.3,-3308.57,94923.5,-362.169,15074.8,120436,500.605,-854.763,277.783,2126.1,644.678,29844.6,816.918,-172.362,22959.2,-1150.82,2937.99,1052.17,1282,21.9692,2386.18
1.50E+06,290241,1133.69,28411.6,-727.894,-2834.05,44807.8,-735.135,17309.8,147756,1548.24,1340.25,1075.1,232.318,1268.72,92522.9,2877.72,1955.84,2629.86,936.331,354.552,-1027.85,-700.958,375.23,3321.3
1.45E+06,998995,6675.05,180069,9050.49,836.804,362734,1586.94,1013.75,2275.5,1141.09,12027.3,1768.29,-711.662,-2443.19,2559.01,-5896.17,8522.2,-1600.47,2814.18,255520,6726.69,76439.2,-1720.73,4219.27
1.46E+06,415481,-1032.52,45.8848,-885.293,-801.042,6810.32,-86.6376,19904.6,145275,1120.18,412.049,147.387,7662.44,351.586,38462.1,1130.18,2185.3,7059.13,-650.883,-180.144,279.43,589.802,-227.696,809.846
1.46E+06,504240,-644.475,-61.3965,1267.43,-2715.46,495764,-349.818,3194.88,101813,1198.91,977.717,1038,895.589,41.7916,24893.5,1480.23,-955.975,23925.7,354.882,838.179,-423.234,143.599,1423.66,2314.26
1.71E+06,533074,-1629.67,9328.02,35241.7,-3639.95,195101,-57.5852,30138.6,42517.9,227.697,-76.5378,397.226,14580.1,1782.5,94431.2,1802.95,2629.51,61677.5,541.127,555.361,1290.85,-150.815,-404.48,1819.68
1.39E+06,358930,69.5331,113.777,-178.175,-4736.56,311771,223.089,13538.2,97987.1,31.6573,3702.94,2218.76,166.048,1520.38,54697.2,4408.16,6008.97,38076.1,-699.623,307.469,426.995,814.694,-182.682,-1730.37
1.79E+06,549429,-1150.45,-398.479,-874.12,-569.854,3806.71,14824.5,1430.92,1797.81,232.426,930.531,1109.77,406.084,-151.139,76986.8,9429.97,2857.23,4223.72,220.14,-395.622,20498.9,-326.252,-80.6775,578.138
1.90E+06,399462,-1488.38,317.087,315.082,-1126.3,118591,16772.7,874.065,17579.3,-141.066,1677.73,1448.28,180.999,365.085,35740.2,626.739,-2537.39,54148.4,335.942,-250.475,1458.37,-66.871,499.322,1232.01
1.63E+06,601061,1028.41,11331.8,-1234.86,-1099.56,439.752,10539.3,43569.5,1649.53,435.852,24.4124,-792.236,2134.98,1117.85,46630.7,643.484,4531.9,11271.6,232.575,5179.37,665.125,22347.4,-63.3693,212.545
1.94E+06,246828,601.139,1076.48,-557.419,-1010.23,116857,328.526,-107.178,60472.7,-53.3366,-647,84.7153,112.049,422.445,13405,1820.02,2350.87,40428.5,-1074.44,115.431,99.5656,126.169,2156.57,122.011
1.56E+06,389398,-264.063,246.959,412.944,-769.817,72259,-850.568,4813.99,140859,663.683,1013.72,1075.49,309.764,-234.532,40894.8,2117.84,-1421.89,3925.59,-970.624,476.196,881.18,-39.0439,-550.404,1357.3
1.47E+06,350126,-992.841,-1345.13,2975.78,-904.153,30109.6,7321.24,8594.01,18975.4,335.038,1603.69,459.487,698.723,-412.981,31288.4,1015.39,2643.74,912.723,-346.547,539.682,77.9205,565.101,221.926,4932.61
1.47E+06,279543,-918.329,6.83789,497.624,-2507.5,22468.2,-849.057,-13.2842,100955,311.479,975.255,1084.28,-86.4731,950.587,59939.6,6754.72,1360.94,2152.1,-338.729,343.385,11053.4,862.134,-1659.6,2964.05
1.48E+06,398188,-920.783,3496.65,-144.004,-3264.69,59007.4,-619.973,4915,117898,26.7057,-600.721,-117.931,145.216,1270.04,24954.4,2273.59,783.292,34321,-120.61,440.55,1496.03,-415.368,-7.56598,237.584
1.67E+06,543992,-118.805,279.287,-744.549,-4402.97,302248,9691.44,3930.73,46697.8,-12.6869,1414.42,2253.64,729.956,1293.26,88380.6,4169.66,4478.99,60692.8,307.768,2349.09,182.157,-106.994,1738.14,-3187.54
1.45E+06,814812,-346.219,3053.94,1376.88,-2186,13.8139,27630.7,35091.9,889.394,506.85,466.737,560.839,2048.54,1418.1,100480,421.846,4248.54,2843.73,-2089.04,-552.397,15415.7,393.911,-15.8709,-809.554
1.72E+06,314517,47.9011,66.918,-226.267,-967.044,9690.61,-391.418,-29.3807,85318.7,332.104,-717.433,604.726,12.5459,315.845,25478.3,1345.94,1593.55,14171.5,-243.341,348.281,871.473,93.5886,320.112,3472.23
2.03E+06,512660,-83.7002,1754.81,3352.8,449.531,12548.1,48.3693,1764.01,122489,65.2748,471.782,1241.23,875.604,-22.629,50435,2694.53,4702.54,17418.5,-800.316,-177.402,19003,926.883,-358.734,2651.54
1.31E+06,358843,-649.261,9833.19,-312.012,-699.75,40751.6,10630.3,1455.32,22538.9,400.115,-548.621,370.007,-506.285,-519.547,24412.2,370.269,879.071,21476.7,-1028.47,-1070.22,4270.68,348.222,1153.71,-331.568
2.34E+06,1.70E+06,-2801.8,-342.905,753.303,-3329.7,185165,-1477.86,8418.3,36392.1,632.443,24850.5,1345.34,48.4769,828.245,270.733,965.431,5130.88,46326.4,-135.757,5281.67,301.247,-182.529,897.982,6023.66
1.87E+06,395034,754.432,8149.78,21714.8,-2948.76,20254.5,-438.058,13490.3,94537.6,-56.4039,-419.748,-524.406,24049.1,-1026.09,51915.1,712.773,2945.49,9826.26,101.986,364.637,477.181,-75.9868,352.927,34.1318
1.74E+06,1.10E+06,36957.1,169538,8039.87,-1599.08,220910,341.883,1894.66,746.02,1038.4,7751.02,9236.62,1075.28,42.7698,3736.18,-7835.08,13220.2,-3229.51,3012.84,123182,6353.48,11397.6,3047.63,15335.2
1.61E+06,400442,-813.059,-365.281,1414.15,-413.697,3806.22,9228.67,10478.7,2483.94,1674.16,1256.64,752.496,571.589,-1163.74,61142.6,-458.447,1240.3,5779.99,-227.506,-675.049,209.319,4341.29,-401.732,95.0015
2.01E+06,1.69E+06,2679.76,131965,132734,751.687,225917,-1222.18,2101.39,958.761,371.545,-979.76,1639.84,7087.4,-2814.37,-860.158,-1966.32,5956.49,-2355.42,-2498.86,211351,-235.435,188909,3375.95,521.12
1.58E+06,423670,357.008,-578.146,-411.864,-1891,163092,6806.29,1496.14,5235.08,752.997,234.561,1603.7,1554.66,92.3534,59369.3,1032.36,2568.83,55185.2,-1146.03,1067.58,2966.14,198.239,2732.46,-4018.32
1.93E+06,1.51E+06,2180.64,507452,54261.5,-4243.14,43007.8,-1576.68,9925.42,2827.14,-442.792,-1554.65,10712.2,10438.4,8604.75,381,-399.615,8816.16,-1734.65,1573.66,114469,1980.46,208303,1973.61,1587.59
1.54E+06,433135,454.456,99.3325,-121.959,-1038.22,-65.4793,13815.1,29331,-521.449,8178.49,217.547,266.452,496.507,942.001,32183.8,836.707,4113.85,8309.02,-421.122,5214.28,-68.4588,403.199,938.811,236.964
1.50E+06,570623,710.937,107203,-262.933,-4316.62,347801,-151.159,274.639,649.142,-384.916,-1668.53,6.71333,237.261,-1276.46,1025.21,2225.88,2944.75,1706.29,470.146,433.882,-179.459,2725.4,83605.4,-1395.91
2.82E+06,1.84E+06,-799.986,65940.2,10779.4,10360.6,223384,-2070.73,4263.69,882.908,2567.71,31197,2925.89,10401.2,1399.5,819.653,-1325.31,3357.43,-804.46,176.191,179598,333.823,33325.2,1453.4,900.131
1.44E+06,442701,-86.5284,32.0503,3048.54,13057.8,-1287.49,425.573,41777.8,18980.3,-55.2834,1184.14,1415.77,-32.7288,2639.91,361.446,466.983,10306.9,6124.73,-13.9201,-715.3,298.992,16450.1,533.169,393.971
2.16E+06,928532,1543.66,49623.5,6806.38,-2845.58,25161.8,-1073.31,175.427,130.853,-381.761,2583.18,15317.3,663.71,-260.656,1102.36,515.55,7325.2,1383.54,-61.1045,71461.3,1945.23,8720.7,-1021.83,2525.18
2.06E+06,1.63E+06,11672.5,258409,44529.3,-9973.15,71321.4,-1202.3,-82.777,238.725,5871.4,18922.4,47930,4960.47,15852.7,1838.4,-734.832,28210.9,-1005.17,3526.86,34428.2,8820.71,123158,1309.81,4861.27
1.85E+06,379416,-1710.35,3333.46,-293.237,-1224.34,22633.8,-924.487,9709.78,86934.7,2842.3,700.058,242.779,2525.96,-82.7521,31271.8,1485.59,2252.69,5157.19,850.968,215.794,165.817,-786.235,-74.4741,3117.13
1.67E+06,434103,335.269,403.836,475.835,-2340.89,15475,180.419,24577.5,133966,-21.0067,1113.7,1631.39,3682.5,1343.93,69210.2,3099.11,1114.73,19078.6,180.48,236.263,758.469,227.571,17.4418,1502.21
1.68E+06,904317,-373.625,3022.44,116240,-2789.11,215488,305.584,35530.5,17684.2,-153.289,-857.029,171.263,1098.17,1060.34,1009.78,737.886,3224.89,5018.99,8926.1,10395,-563.492,1095.25,5665.52,3678.2
2.25E+06,1.00E+06,473.918,5529.07,-204.826,-2365.35,903.679,30798,55799.3,12965.6,-312.571,-575.992,1223.35,7778.48,1550.75,99915.9,1199.63,3715.12,12743.8,684.601,-1397.1,-466.555,54383.8,-144.174,4263.39
2.07E+06,2.82E+06,-7341.34,1.24E+06,-977.801,116925,73491.9,821.626,4109.73,3827.03,-11789.9,-20167.6,18594.8,12484.6,31732.8,13191.1,38709,-22753.5,3155.2,-790.023,154885,-2275.09,156894,2662.78,-2857.45
1.48E+06,556712,-417.495,3747.68,105.659,-1029.78,9503.7,-169.497,25098.8,35604.5,91.1068,645.785,695.885,1951.85,2461.27,112249,481.349,2633.26,17268.8,-448.313,672.911,-2022.11,1080.13,368.758,771.459
