"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD16","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","NKp46","RORyt","T-bet"
2.08418e+06,727125,10724.3,719.079,-637.659,18259.4,1155.12,471.224,4022.9,-1783.45,-210.497,72325,917.554,-512.54,1608.06,-1464.32,4438.02,4022.39
1.49538e+06,1.22911e+06,456.076,1292.61,5815.72,-646.21,41151.7,-1441.77,999740,20.1736,118.565,38947.7,-287.78,53396.9,4770.8,5324.89,32.5249,52782.2
1.6596e+06,812376,-2466.25,171.635,-239.87,-363.298,10761,234.276,93516.4,3444.1,106328,34359.2,1375.97,47478.3,11439.3,1226.44,2254.02,7022.72
1.70523e+06,1.05724e+06,138.305,192.363,8531.21,-112.376,1980.96,-276.049,206521,21838.8,120458,21842.3,-144.029,38030.5,3962.29,17077.6,-778.064,17117.9
1.6717e+06,615167,-3377.89,1039.95,5969.66,1951.65,1477.14,-677.891,51482.4,16691,163542,32524,525.367,31300.6,4826.79,180.967,2467.47,16427.9
1.5036e+06,881913,11114.4,275.8,-1041.2,24746.3,1749.03,-39.5787,4453.3,1237.49,-964.605,60469.9,-338.077,-33.202,1142.44,1119.65,11890.7,1303.05
1.39311e+06,628334,-1749.19,390.742,7975.41,408.291,-287.706,-976.217,319537,1748.04,128342,39014.3,-78.2198,7850.24,11695.4,4165.74,1974.96,3645.57
2.0837e+06,873741,-5530.19,1470.7,3259.31,53.4722,2164.71,-1794.85,739635,1309.54,18092.6,20151,96.4644,119364,17617.1,8874.71,2473.38,10957.6
1.38666e+06,953324,-2800.96,651.508,6398.79,-737.408,946.333,-2455.64,750821,1224.33,10259.6,24935.8,1064.99,32839.6,10511.8,1877.11,2933.47,2289.35
2.52029e+06,2.54791e+06,1120.88,129.117,11648.9,1108.68,35216.6,284.38,119704,32349.9,660516,7366.9,531.389,1531.3,3981.91,1761.54,16792.4,2899.42
1.61537e+06,2.89202e+06,1806.84,488.139,8624.05,1054.07,8755,-92.5816,25006.7,4608.69,310882,3913.31,218.236,220.68,1054.29,-48.2264,5378.91,3837.86
1.53099e+06,312441,1518.39,-290.221,-434.321,5806.15,62.8925,-332.82,10754.7,58.2824,170.166,16968.6,-460.098,-835.232,-48.1583,771.612,2906.9,516.501
1.3861e+06,731695,-3684.86,207.399,10139.9,-300.096,482.622,-1204.75,439233,3038.98,252427,35833.2,1239.7,17404.6,6817.36,1219.22,629.929,2475.29
1.7659e+06,898351,67.6591,-606.843,3219.05,-1150.19,1257.31,-68.6007,76923.6,7478.74,45095.3,23167.9,-93.5769,13612.5,7319.38,10163.7,-305.793,11519.8
1.45151e+06,844524,-7166.45,-64.7208,2435.85,-169.014,1602.26,-3663.16,698373,3230.48,50471.7,21050.5,217.604,50531,10221.6,4239.59,-11366.7,1826.29
1.36085e+06,756016,-1128.48,263.417,10600.3,-929.344,2753.7,-1843.38,753742,13338.1,137397,27281,-123.246,24391.5,9545.45,10897.2,-16568.2,5148.61
1.4866e+06,593704,-2437.97,-610.488,1705.81,-1.78792,-1210.73,40.1125,59183.3,14152.8,141979,19622.7,532.566,5799.93,1954.54,89.5042,3234.9,3047.52
1.38321e+06,746200,-2253.96,669.759,1649.39,872.35,354.163,82.3479,12481,2637.38,118277,21515.4,2428.83,46801.2,9395.22,10186.4,2600.84,4405.26
1.80618e+06,681063,-856.902,-197.378,4153.81,776.366,553.023,-711.399,425117,15977.7,37144.7,6044.75,-702.476,13750.4,5622.36,1404.25,-2212.66,13559.7
1.56991e+06,952912,55.3679,-90.1135,1000.42,955.239,821.378,-905.212,70581.6,2344.74,44130.2,8779.7,-100.241,15120.7,8134.52,649.757,901.658,7163.83
1.41507e+06,416607,-5155.36,585.79,2566.69,1147.15,12516.5,-2419.77,662173,347.998,553.471,12930.7,166.103,12538.8,2581.69,-1011.24,-4978.61,41123.9
1.28533e+06,663881,-963.226,130.638,2588.51,107.058,1364.75,-1273.31,111272,4093.65,9561.23,16178.2,-139.446,91294.7,9233.17,1798.77,999.946,6519.32
1.81411e+06,457000,1785.34,188.13,2110.03,-745.011,3129.92,-1878.68,570017,8291.09,178322,31360.7,301.156,18999.3,2983.15,860.744,-9261.87,4262.13
1.44033e+06,806944,-2622.5,1103.19,4644.65,-329.824,1286.01,-1583.58,52143.8,17289.1,217813,16172.5,497.627,15143.8,7083.39,1512.33,2186.81,576.599
1.53271e+06,954612,-39.9333,818.09,2959.99,1215.59,23996,-1657.83,505402,524.523,100588,1381.77,-551.526,85899.2,8185.7,4331.87,-7420.67,21940.4
2.32551e+06,3.24383e+06,-2662.75,-388.954,13286.9,-841.333,-2998.49,-940.485,89546.1,9681.94,539251,257.931,389.872,-82.2977,23769.2,-15.7293,6406.96,1712.32
1.76908e+06,660157,-1800.24,-0.939993,2295.45,-990.756,-431.965,953.521,635426,-18.1128,137718,24778.8,1093.13,2064.52,6545.32,2486.47,3088.43,2085.7
1.24688e+06,812454,-1594.54,399.945,7496.96,134.69,-1157.08,-2192.61,500554,3615.55,73654.8,50443.5,679.354,23671.1,5249.09,3990.72,6848.74,12875.5
1.60546e+06,530253,-2369.61,1103.75,4114.83,-15.5803,2846.03,-2235.45,353467,40374.2,288823,18405.5,-121.094,31109.3,4025.17,9365.11,-2538.02,5523.07
1.73475e+06,674702,-4843.39,240.663,1371.5,73.7915,-225.695,-292.988,750307,1701.26,4909.17,15137.8,1271.33,29636.5,9381.38,346.995,-701.476,12245.7
1.76699e+06,1.36964e+06,-2214.51,31392.9,-629.483,2111.18,1244.57,26279.8,1553.83,5.36037,1201.08,1107.49,-156.257,1482.47,68.2971,285.433,6590.6,1549.9
1.91705e+06,938169,-5088.59,1240.14,2654.87,-301.329,2847.35,-2248.56,528397,9639.55,53068.1,63526.9,-96.1047,29675.4,3082.76,2470.44,-6395.34,10169
2.83915e+06,756954,338.373,-1108.1,9396.15,173.039,7634.3,-826.672,674182,2446.75,42821,27205.3,10.9741,120141,18959.2,5123.22,-15703.4,3326.75
1.40787e+06,1.0001e+06,-439.47,240.345,6915.01,227.576,7444.34,-2335.46,381142,5201.45,96399.3,21025.3,-341.516,100042,7290.2,1410.5,-8600.68,9279.96
1.45831e+06,923356,-932.714,-389.758,-809.635,95.3239,478.369,7743.49,18092.9,-665.252,859.801,1213.55,708.871,309.878,238.785,-6.18835,6662.19,1855.23
2.376e+06,1.22523e+06,-1092.05,-138.632,1896.94,143.439,1001.92,970.297,14144.3,26344.2,195205,37275,-684.201,50081.5,5388.11,3873.98,7500.79,48154.4
1.57731e+06,538286,-2825.28,1110.84,5695.03,-67.0133,1056.64,-2169.86,363849,6175.08,56172.8,26634.4,641.845,9619.85,8728.27,6619.57,-747.489,1063.21
2.12405e+06,686636,-3573.48,110.445,5342.4,654.869,2075.44,-3368.33,791666,6574.62,91659.4,20084.8,-296.864,15337.6,11857.9,2381.14,-4869.05,757.77
1.42954e+06,1.01883e+06,-2938.49,375.894,3705.19,508.521,-821.97,-336.02,47858.2,-405.205,203206,13619.5,-430.054,4032.22,8369.79,1397.92,5034.43,5383.37
1.70425e+06,644723,-2509.65,1016.79,1673.83,563.061,-585.165,344.571,100916,148.12,55744.9,17271.2,-396.409,-1405.36,13295.5,2979.31,3054.55,4111.95
1.35073e+06,429448,-365.772,624.213,3805.8,1014.74,18214.4,-1484.4,518616,1817.8,1340.13,43491.4,-480.864,13987.7,4583.81,630.807,-9875.62,42678.1
1.54497e+06,614845,-4332.17,689.193,2748.55,1990.34,-252.779,2139.27,427702,6744.23,136280,16862.3,1081.69,25165.3,15935.2,-290.898,5966.06,1259.82
1.46884e+06,696641,-1033.4,1203.16,6057.35,-1085.42,-449.292,-933.67,471800,2839.33,17814.1,62446.7,46.0386,55989.7,9658.11,2961.94,-2427.79,4450.8
1.43758e+06,827872,-2144.98,2508.01,6438.63,855.892,438.685,-1660.42,244879,3167.13,159529,49437.4,-27.1584,30675.9,7935.18,16842.7,-3076.47,9394.07
1.53752e+06,605260,-2021.95,-540.744,2824.63,369.967,-1439.92,1.95332,10267,28285,297211,16493.6,-620.479,2179.92,3294.74,1726.18,2869.43,5576.59
1.53298e+06,1.81122e+06,-5263.15,629.427,21109.5,2545.07,3359.12,-985.697,655981,49033.6,135190,61170.1,-226.939,59412.4,16599.4,11083.2,2959.56,4770.19
2.08089e+06,1.18507e+06,-1629.68,-187.734,-403.29,211.923,3533.58,-50.678,232015,12519.5,71897.2,11560.3,607.093,45982.2,11304.5,-186.872,1238.59,47559.5
1.3764e+06,818526,-2020.95,143.848,7219.42,-269.864,2554.6,-739.529,418556,8166,73479,11781.6,217.059,55673.5,1995.82,7043.4,-3676.71,2751.42
1.6136e+06,759776,-3260.75,1682.78,701.775,399.789,-313.92,-602.641,10362.5,17527.8,173335,12952.3,569.84,52255.5,7758.67,232.101,3662.72,7067.04
