"FSC-A","SSC-A","DC-SIGN","HLA-DR","CD56","CD45","CCR6","CD45RA","CD4","CD69","CD8a","FoxP3","CD16","CD14","CD49a","CD163","CD3","CCR7","RORyt","T-bet","NKp46","CD11c","CD127","CD86","CD20","Eomes","Time"
1.87356e+06,1.56361e+06,6431.88,41525,24150.3,70104.2,-1865.57,40538.3,-1051.32,2225.36,938.129,222.833,1203.11,26746.3,849.773,5007.58,2146.83,-14.0777,6204.92,476.731,690.845,5168.87,2444.09,4692.78,72.23,3614.8,427.619
1.46194e+06,350832,584.377,-1496.97,-321.39,70296.5,-1656.91,1079,6729.5,4050.65,-158.094,2687.19,581.684,492.721,-281.635,733.463,43145.2,265.412,1565.4,6488.56,-105.295,-106.839,896.495,16539.1,-118.518,-240.733,427.654
1.57797e+06,846414,-1257.97,445.781,-235.514,79858.9,-1017.92,1561.86,-388.384,36838.4,186969,137.454,611.248,1037.22,8740.62,2096.58,54560,2982.57,4670.97,6848.97,503.952,-399.937,11572.6,13323.9,-404.012,1485.07,427.669
1.97037e+06,2.03125e+06,-3503.92,303386,263825,96924.6,3086.02,168.881,-415.825,3963.42,2545.23,443.62,-1330.42,22557.3,1750.36,4853.7,1526.82,-606.53,2758.6,1581.81,-872.492,34535.2,-1680.02,19334.3,-201.829,2314.12,427.763
1.83823e+06,587344,501.661,-1005.75,48391.7,51039.6,-3018.21,566632,-1567.61,14224.1,121382,742.14,2960.44,2755.03,89300.2,745.048,54705,1943.7,6364.27,13809.5,-175.978,849.352,1146.77,1032.84,-594.447,182.073,427.812
1.90751e+06,1.84997e+06,-1724.11,292996,76170.7,26810.9,-5893.73,-341.241,86.9768,1028.06,780.046,-2229.31,-4263.84,19696,2951.83,-265.167,715.736,3083.17,10859.3,829.281,1443.16,17717.4,-216.344,20280.1,1803.74,-742.348,427.972
1.81816e+06,615720,68.0623,731.859,185.214,45893.1,-164.526,7106.93,10767.6,22849.9,165.838,-59.5364,465.281,-215.879,25087,1266.57,34356.3,701.539,919.825,5827.1,-544.011,-132.433,3376.56,558.286,-1738.4,2028.34,428.066
1.86499e+06,482142,495.015,201.25,41776.5,41261.9,-1213.78,15171.8,-476.13,16846.1,101744,62.8485,-594.643,-166.504,22239.2,622.392,31772,1029.06,2256.89,21115.1,65.561,-911.03,635.394,16694.8,-1451.79,-79.3922,428.084
1.58338e+06,484527,-858.909,3156.44,-329.171,62626.6,-1680.82,29704.7,-1014.3,19486.8,79937.3,71.0327,391.283,113.091,2544.2,920.104,30679.5,1372.78,1077.22,6504.85,93.4173,73.712,251.662,171.524,-1365.54,3117.04,428.098
2.5237e+06,1.26322e+06,2666.15,186967,80114.5,111132,-2049.2,19430.4,50.9261,2137.48,-612.082,-483.311,22670.5,37273.8,1153.77,5537.17,893.966,-591.754,4695.26,1312.76,594.75,22478.2,1249.95,8141.75,-102.55,2395.19,428.14
1.67021e+06,583157,108.501,-108.116,13970.8,61870.1,-1619.2,1501.34,22289.2,8925.11,1140.15,152.811,195.205,316.213,18582.8,-336.268,81510.9,1748.92,481.476,2988.6,312.796,-1045.78,25040.7,335.75,-1189.43,-85.2537,428.194
1.54191e+06,633882,-242.914,108622,940.569,10003,-875.521,350.324,-379.756,152.111,1106.75,136.835,307.386,1354.93,-418.606,263.671,-327.757,487.95,792.278,-326.419,591.188,6527.18,-743.217,3521.78,609.917,253.854,428.204
1.28874e+06,351445,-362.962,-295.621,608.832,69338.2,-1577.02,99958.7,-474.54,31749,53164.9,30.1078,587.497,1041.43,1420.14,660.271,32582.8,304.005,-1251.21,1483.05,351.748,1287.67,-865.855,5086.37,-320.89,6403.19,428.22
1.99084e+06,1.50946e+06,-103.551,180678,58144.4,43361.1,-598.76,-176.216,364.677,-83.2668,738.584,-1119.05,-1174.72,93585.4,1985.77,815.744,1086.44,3630.39,2219.04,867.171,-742.1,20587.2,1194.48,9136.49,-554.932,3054.71,428.227
1.34667e+06,509042,-792.295,-231.22,12772.3,9221.8,-454.194,181766,-1291.56,4965.26,8669.03,724.058,1673.45,1232.6,1862.44,1143.19,634.065,40.6564,1643.58,1604.52,5801.78,1659.19,371.909,445.856,1470.78,3799.63,428.251
2.4128e+06,1.4484e+06,-3325,385226,63615.3,46154.5,4385.75,2576.5,2483,9.53625,-1882.13,140.172,-434.194,24176.1,2855.02,-496.751,612.79,1217.72,2983.85,1167.4,-1642.89,15506.4,-1414.75,10093.1,907.149,1366.82,428.361
2.35531e+06,1.34377e+06,-595.836,25793.4,-179.91,76326,138.226,-387.75,5137.21,194.31,489.802,625.558,565.287,959.374,6972.55,-247.803,1139.2,-617.199,6267.74,1407.6,998.301,57109.3,661.524,-163.234,42.1004,799.641,428.394
1.69793e+06,355510,656.893,738.428,14215,85721.2,-2180.77,16267.8,-264.458,17894.4,75975.7,260.903,721.244,68.4458,3640.35,483.4,22353.7,1580.47,4901.12,5210.33,238.103,520.325,4807.53,-28.2009,804.236,1689.06,428.542
2.16359e+06,1.07593e+06,-2513.55,217767,44896.5,20038,869.185,-343.991,862.579,784.785,35.0771,-36.8176,128.042,6245.3,748.52,2642.76,605.258,-1327.99,3736.8,1346.27,-173.339,12173.8,-400.36,6953.99,147.425,738.085,428.567
1.72302e+06,420459,-1083.93,-117.834,2949.6,55688.7,-3057.7,281756,-2128.95,18994,86451.4,-79.5059,1069.41,2332.07,5254.99,923.675,14673.6,272.723,584.261,17524.8,260.497,3025.33,138.454,1998.78,-383.792,3896.03,428.57
1.96861e+06,1.62715e+06,4111.44,166666,35737.3,106362,-1932.57,40257.9,-902.725,4838.11,738.354,-124.412,29769.7,22624.7,4773.09,9486.04,5179.26,879.411,14903.3,1362.74,1716.88,40529.2,4963.72,91791.7,392.391,2775.72,428.642
1.59415e+06,379035,-199.178,569.938,-88.5288,38071.7,11.6898,283286,-430.91,1059.17,85132,349.189,678.723,939.01,978.707,-219.149,43452,2039.55,801.243,8056.82,302.255,737.685,5390.3,1616.11,-504.106,-231.938,428.661
1.36396e+06,309106,-1305.63,1762.06,783.215,48317.2,-1843.81,316757,-2361.36,8574.84,87461.9,136.616,12376.2,1304.62,1582.61,-311.07,55053,791.878,-2190.48,36565.2,-369.785,2581.27,-1440.25,271.915,1015.16,944.802,428.674
1.51064e+06,1.14548e+06,-2710.68,167073,124074,49370.3,2928.43,906.607,616.917,526.606,2853.28,82.0961,90.3722,-269.91,3131.46,483.303,434.28,927.049,3068.28,1108.42,261.272,20811.9,633.731,2265.78,317.235,1592.8,428.85
2.02305e+06,1.13307e+06,-2214.27,242194,31443.6,27941.8,-31.0521,65.5247,4871.5,-22.2771,-702.827,-5.93298,-879.16,32654.5,3025.92,2749.81,75.6096,3764.88,5716.12,1123.79,124.877,5247.2,12.0312,1374.64,278.923,852.559,429.01
1.95152e+06,1.62972e+06,15667.5,253210,93262.1,70988,-1520.31,-1041.94,-647.67,1175.12,-2853.59,-892.808,-676.025,148564,1135.24,3371.24,4060.47,510.48,3193.17,11.156,-469.554,6554.31,3335.83,7730.14,-144.296,8948.25,429.074
1.37106e+06,651484,418.856,660.281,23045.6,32471.9,-788.088,26246.1,-112.953,10545.4,20574.7,421.136,239.404,316.253,28005.6,4.65267,21299.8,747.56,1111.19,21392.4,555.184,5639.85,75.8533,-671.97,281.209,42.0843,429.13
2.16143e+06,2.46729e+06,-1890.74,222861,24604.2,21120.6,-9806.27,3505.16,-2435.03,423.94,3909.94,-11082.4,-9668.1,33757.2,11638.5,90674.3,12970.7,6502.17,-1552.93,4512.36,2955.8,88674.4,1490.38,63873.5,6219.64,-1826.54,429.204
1.35081e+06,674772,-1169.96,144426,497.139,33961.9,137.601,225772,470.584,2238.35,-1167.49,-114.027,-210.708,260.844,-16.535,-1205.89,1919.82,21873.4,1441.75,1968,205.202,4949.44,-874.764,8386.76,61738.9,1529.58,429.267
1.68507e+06,539765,772.029,839.613,-83.3056,69128.6,-1604.59,9202.49,-199.835,16991.7,151324,931.805,813.96,577.75,42594.9,280.866,59187.2,1408.63,771.223,11665.1,-199.4,-204.996,-887.2,14193.9,-540.986,278.072,429.283
3.00191e+06,2.08534e+06,-502.118,131404,45942.6,20979.6,-149.297,-244.115,8572.59,595.604,-741.146,-690.77,331.596,20759.4,-477.457,42773.1,769.592,1030.18,4111.31,1403.66,1022.75,14262,531.926,21096.1,82.4658,37.27,429.307
1.70393e+06,514357,738.276,2429.4,-199.158,79292.5,-1692.16,-5.49348,4168.17,4287.08,3715.67,2582.38,-497.706,204.447,1230.53,-559.405,48581.3,1440.11,1205.84,8622.98,636.21,126.132,-1259.67,873.522,-108.247,-586.529,429.314
1.75342e+06,419937,-937.999,1176.4,381.519,42571.1,144.633,224959,-925.664,3795.42,90724.2,603.774,438.99,1613.81,904.853,609.363,24828.1,769.745,1801.16,33164.3,482.928,311.36,-613.11,-232.559,174.143,1231.24,429.32
1.58573e+06,1.05223e+06,-1373.84,22666.3,4230.34,28384,-1119.57,374880,-946.996,1020.32,646.413,140.606,67842.7,773.627,942.134,-925.95,1771.25,497.038,3060.3,511.51,44.6655,90611.5,749.792,6591.13,-1018.05,556.429,429.37
1.24696e+06,373774,391.915,386.872,9981.32,27881.7,-755.551,473618,-49.6534,5881.65,49316.9,384.058,2399.64,3025.65,1404.03,-108.915,19957.7,1243.57,-4689.19,4181.11,-395.427,703.854,338.88,548.424,-172.643,1199,429.391
1.39478e+06,701484,390.495,1094.58,75226.5,26789,-419.688,285857,-733.418,4500.08,78925.4,221.676,1979.33,2159.64,299.393,188.64,4394.63,-78.2713,-304.524,14357.7,-89.3012,2533.78,434.323,502.627,552.81,1888.09,429.492
1.33706e+06,308428,576.04,-379.889,-599.376,116458,-2000.24,4658.34,7636.23,5417.32,-376.371,3647.24,600.015,832.354,-829.275,409.114,71748,1322.2,111.013,2831.35,317.831,70.892,302.953,-335.715,108.046,-815.49,429.7
2.32982e+06,1.52076e+06,14073.4,25225.4,19565.8,69015.9,-887.26,9695.92,-859.145,754.346,-586.526,1417.27,3940.56,36021.5,846.197,2485.09,2980.84,449.444,8207.94,-575.565,1718.25,571.926,3268.51,1203.42,1118.99,6371.65,429.704
1.78958e+06,1.44837e+06,-426.15,157552,161607,68717.2,-612.806,982.451,676.001,1274.19,-144.125,484.816,-253.941,19074.4,713.507,1774.85,892.832,-958.851,6128.98,52.8402,146.291,19912.6,81.8076,4956.82,535.812,-99.1699,429.763
1.80988e+06,1.74194e+06,9467.26,89486.3,197073,106049,-4768.88,47778.7,142.993,359.33,-120.3,20.2474,-593.287,39425,-546.105,11301.5,2313.1,870.081,12006.8,601.352,943.215,10188.5,4592.44,15169.7,252.933,5974.9,429.785
1.47187e+06,328797,-601.707,467.43,174.977,61664.6,-946.539,253161,-641.406,9919.2,82472.3,468.224,2752.22,2819.72,541.861,686.76,70084.8,1873.38,-1759.09,18618.7,727.486,1156.39,-349.53,-570.308,-176.355,1327.17,429.85
2.15742e+06,1.28419e+06,2027.75,65868.2,39862.3,49431.6,0.209778,47672.8,-342.897,134.791,671.828,-68.4252,-17.691,16671.5,916.764,2095.09,1167.05,-87.1382,2614.36,589.695,-345.978,5455.41,-300.259,8190.6,527.666,858.829,429.91
1.82923e+06,683636,89.7747,638.224,32379.9,50456.9,-598.839,983080,-1119.43,13466.6,54831.8,628.52,4088.05,4061.97,1807.49,-100.788,3347.26,354.829,-2053.04,405.695,22639.3,9755.43,505.546,-131.223,15479.7,9251.38,429.946
1.55272e+06,1.33744e+06,-2800.51,284605,70648.6,44138.5,-1450.95,-785.649,2396.6,61.9038,1485.57,100.306,-287.045,26846.8,1020.45,3208.41,-667.17,4106.76,4513.89,208.983,-106.01,12898.9,-716.308,11139.4,1109.73,487.405,429.996
1.78937e+06,1.17983e+06,16.2167,1366.07,103592,64105.2,-4825.11,778270,-1372.38,13031.5,104050,592.064,2957.99,4344.44,7130.7,206.352,3505.45,2545.54,5331.63,19439.1,3072.35,6597.33,1709.37,-461.812,16205.3,4392.49,430.001
1.68173e+06,835495,-2109.56,17422.4,2045.51,35210.2,-4603.59,402060,-1715.05,2327.93,-197.212,484.839,151366,-2126.72,-310.875,-2243.35,1533.2,-1489.16,-578.532,347.308,-1837.9,193218,1072.58,3036.64,-1808.58,2374.35,430.133
1.86833e+06,1.41132e+06,-1874.37,479322,34064.7,37122.3,-2433.83,-1322.85,-300.157,1137.44,2854.96,570.644,545.457,179.21,1039.34,-2176.46,-100.997,102650,6761.54,189.343,1525.66,5141.96,1817.17,72863.2,913.895,368.65,430.428
1.31908e+06,566020,9.39709,-71.936,16772.8,33157.2,536.804,366299,-943.958,6915.79,11897.2,134.143,2226.87,2122.81,2578.18,-4.62207,1477.42,386.546,-2697.82,2051.94,7387.43,7192.64,-306.628,874.07,2835.42,8990.51,430.564
1.3671e+06,364956,-815.67,-56.6719,8181.62,61992.3,-2062.21,14926.6,-199.864,11191.5,103953,111.293,798.255,239.302,19999.7,-47.6098,73469.4,2780.54,503.414,8668.39,57.9026,-579.707,5068.42,352.917,-450.109,598.278,430.579
1.52567e+06,659396,201.723,2720.87,-572.578,57513.6,-1789.51,19699.2,10835.1,6526.8,1670.74,-75.5706,894.778,743.297,12416.5,349.361,63813.3,304.001,1098.05,31138,597.773,220.798,3999.77,240.584,-500.103,-104.745,430.609
1.89e+06,1.8798e+06,876.352,336378,210599,98470.5,-1313.56,39165.2,1185.34,1195.26,-2520.92,65.6212,-1415.84,95939.4,1918.19,7150.13,2331.04,1752.78,3280.14,458.817,314.971,8599.84,1849.35,13733.8,-734.492,1853.62,430.684
1.45116e+06,343187,-425.991,-663.668,-358.732,46191.7,-427.495,63712.4,240.802,64.6541,110297,-177.375,-25.598,926.455,-525.916,491.437,20615.6,744.938,512.591,33029.6,-425.912,472.358,594.107,401.65,1294.15,311.855,430.727
1.50119e+06,564487,868.73,-191.232,106934,38830,-1153.41,299754,-1400.73,15185.2,542.8,-7.03572,1573.37,2085.97,4964.52,-64.8029,2289.65,-306.155,-217.458,3456.56,10313.7,2952.32,598.072,1373.53,3518.05,4052.91,430.762
1.87666e+06,523672,-837.356,3473.16,-762.011,53481.6,-904.231,463558,3838.49,38824.5,27782.6,565.721,1900.21,1354.42,4343.68,2073.09,62775.9,2665.22,6456.33,28713.1,299.363,1380.06,1724.23,-372.524,-402.497,1183.75,430.762
1.39537e+06,354146,-890.056,2777.63,325.041,33508.1,-1054.32,9266.98,-125.199,575.085,168308,215.095,13.8402,588.17,1334.19,-164.456,20356,1737.42,708.37,23428.5,-655.576,-294.986,847.322,448.458,373.921,223.551,430.808
1.31191e+06,538043,-79.8844,17.938,39097.6,34050.6,-1345.07,505505,-1535.49,10815,27444.6,833.41,1491.07,2228.97,964.581,1158.58,1432.41,1063.6,2168.81,2219.85,6578.07,5375.45,555.409,884.673,7003.42,5702.3,430.821
1.72735e+06,1.52375e+06,-341.318,173141,25930.1,31344.3,2405.6,591.908,-615.941,636.842,1698,223.245,-566.177,45792.8,1627.39,-704.361,506.045,2123.37,2177.28,759.247,-164.954,8363.69,-458.123,6640.69,144.229,1177.51,430.855
1.86345e+06,1.69289e+06,-3671.46,249008,29462.6,24348.5,-1889.85,-47.564,1276.54,1439.56,1793.35,649.444,818.858,2566.51,1205.5,-356.575,536.032,1441.09,4448.31,804.797,-894.061,4095.59,508.837,3510.78,-237.332,1724.92,430.869
1.53886e+06,356127,-1623.64,-456.533,747.769,42545,-3895.36,415511,-291.011,14372.3,38024.9,530.561,20569.9,1277.18,648.851,552.383,381.903,1325.14,3036.05,58431.4,-302.579,3539.48,-497.117,208.226,1646.67,4731.53,430.916
1.53967e+06,1.34501e+06,-313.189,100167,243168,91385.1,1202.32,-525.827,66.9669,2620.45,859.795,791.033,-1387.52,-1480.45,12070.4,-426.991,1004.96,520.638,5483.73,1743.84,-684.472,35119.6,402.396,3618.1,-859.239,960.663,431.136
1.35296e+06,679931,-160.363,-58.1152,14843,54933.7,-457.305,78185,-471.652,10230.7,39531.5,-135.23,3995.09,820.198,6005.11,491.859,525.552,73.9252,2809.42,23219.3,8865.45,2904.48,-1042.41,452.471,1790.96,1274.64,431.19
1.92744e+06,1.12271e+06,12711.7,43682.4,62146.2,64843.9,-1546.96,20410.5,-785.522,1138.28,-565.208,-313.073,2961.1,52019.5,-355.811,5742.41,2421.34,-27.9927,6713.86,906.727,1447.2,5910.55,4361.26,7950.01,-170.333,5843.1,431.217
1.84858e+06,1.60147e+06,4811.6,81575.4,144334,79374,-2312.11,27699.8,-624.782,-172.957,130.78,141.928,625.706,26511.3,1195.67,4882.98,1245.99,638.635,8817.8,89.2256,795.452,-25.9901,3146.15,12564,243.152,3148.9,431.251
2.48913e+06,1.22528e+06,-69.6465,189053,47325.4,28090.1,265.794,866.052,2248.95,6115.76,2735.65,-48.2493,-920.92,23714,395.699,19.8363,274.5,1084.51,2495.24,-159.221,-945.102,7424.68,-67.9807,20994.9,1715.46,-825.536,431.256
1.3324e+06,347728,-556.71,2326.56,-21.0269,68506.2,-2645.33,116000,9077.03,11177.1,41172.9,-176.148,-137.84,346.104,3146.34,670.472,40778.9,1802.85,55.6072,24776.7,687.949,690.963,1438.57,41266.2,-1011.24,1681.52,431.287
1.39187e+06,1.04476e+06,-579.403,33272.9,100.687,40865.3,-374.4,2689.67,3737.79,193.913,188.024,207.678,705.44,979.121,2048.67,405.797,-84.7649,282.246,3434.66,1264.51,128.411,6991.95,-146.96,2119.27,778.111,735.549,431.312
1.30624e+06,441447,635.573,1348.49,392.251,85249.2,-1626.83,8762.89,-95.5889,15017.2,121041,-47.7918,537.52,611.639,1839.21,535.752,53605.3,673.268,1689.28,5860.98,-390.243,208.601,-275.14,97.1392,224.732,1030.83,431.337
1.76236e+06,713831,1539,1243.91,904.359,79305.8,-3154.45,7160.91,35884.4,1087.29,1392.8,-34.9565,1037.24,471.964,5245.88,-141.953,111050,18955.9,3002.55,3835.79,425.254,-1916.19,16862.5,-967.676,491.932,-1831.89,431.387
1.37132e+06,823127,3220.8,29624.3,16449.3,67740.6,-800.875,53352.5,-432.639,-53.823,-369.062,-208.593,7682.74,7293.76,-1689.02,3549.2,868.191,-384.765,2908.33,667.494,496.336,99681.4,1002.78,5533.77,-858.033,2902.28,431.482
1.25007e+06,310081,-1104.6,116.077,530.486,57939.5,-710.488,36829.5,9991.32,195.67,10757.8,-394.575,35.8951,358.297,3220.87,236.098,48401.3,890.652,-107.135,30890.4,60.6399,-575.404,7206.27,-405.032,-423.921,73.8143,431.499
1.77959e+06,1.44262e+06,12697.1,61135.2,81520.9,78553.5,-2869.88,82485.4,-116.026,711.271,172.099,-341.256,-19.8307,36944.7,1766.8,2532.8,2796.27,167.876,8768.58,52.9004,1093.45,8453.82,4563.59,3597.81,-376.999,6674.49,431.532
1.28119e+06,269589,-317.55,-81.0859,36522.8,32627.8,-1089.72,414367,-1276.61,7644.91,72939.4,327.916,1907.19,1284.7,1396.67,-460.615,35669.8,1935.83,97.0552,6751.12,421.536,883.759,-196.93,604.058,108.081,3344.7,431.65
1.36427e+06,433816,622.795,-1271.48,-638.151,107245,-2269.86,4790.41,20093.5,4029.38,756.963,-396.222,991.799,1173.55,-171.301,620.843,151545,838.215,1301.83,5348.11,8.37054,-206.662,2386.21,3120.37,-115.044,8.18225,431.692
1.5667e+06,455766,-240.09,6509.5,-107.361,76608.1,-3308.89,257093,-239.965,27054.5,144038,4.14985,1595.43,1311.62,22319.6,634.345,26226.5,2172.32,2787.34,14169.5,357.293,1040.27,-319.762,592.118,641.075,3633.19,431.753
1.37698e+06,374331,644.841,845.122,-152.785,52141.5,-1034.36,2036.19,7083.87,9911.59,339.045,97.8564,640.05,-206.331,13818.2,185.429,35226,986.458,1577.2,4930.87,-350.992,68.0328,2131.55,-60.8243,-263.762,-237.338,431.789
1.26498e+06,286511,-690.78,-1013.37,606.541,53514.4,-2494.66,8659.34,-838.253,6668.23,53036.6,-460.398,97.498,245.993,18555.4,1.92596,28555.3,858.933,580.114,6602.43,39.5401,-106.411,1092.68,3475.17,-1585.59,794.968,431.836
2.34074e+06,2.12288e+06,9994.52,143836,207756,84305.5,-1040.44,6927.59,63.1553,1293.02,-878.438,463.703,4701.34,71500.9,2099.35,13227.9,5296.37,57.8539,10750.7,-114.749,4180.22,20331.4,4053.72,15166.3,771.865,5565.12,431.847
1.91177e+06,892871,-104.074,2733.62,126367,33010.6,-1656.6,148812,-1396.94,10764.5,32169.9,554.82,923.228,278.383,9734.55,-140.5,1653.7,784.385,2411,2552.37,24161.4,9995.13,1139.62,-295.115,-1348.19,5265.4,431.971
1.42278e+06,505285,39.0388,2074.93,-2.9891,71095.4,-2013.48,27645,-134.754,7379.52,100926,267.532,516.246,75.9548,4226.63,-66.2487,47578.4,1622.39,407.67,4725.2,-953.422,-61.8262,484.416,651.327,-1230.23,854.57,432.025
2.04137e+06,664644,-38.2073,5601.54,371.759,38193.4,-1339.12,29751.9,-17.975,13750.4,47827.9,386.852,-27.5911,604.146,4014.13,1353.67,19103.5,1221.73,3938.68,12184.5,317.707,-57.7672,1004.95,23722.1,-1198.17,1662.3,432.035
1.93822e+06,1.31504e+06,4289.81,96207.4,117232,86195.8,-4806.74,55308.4,-1013.08,609.054,454.374,772.015,2556.89,47007.8,-197.243,10585,725.191,328.211,4638.8,64.2599,688.898,2708.57,1021.02,12290.2,673.77,1984.73,432.048
2.21174e+06,1.84741e+06,20718.6,47992.1,74607.5,81407.6,-1489.66,13308.3,750.734,1358.28,-1101.33,327.691,4087.55,74119.4,4666.68,5036.77,6453.49,1436.46,20700,-20.6411,3420.03,1290.11,10102.1,8764.75,334.285,7729.75,432.125
1.43896e+06,381160,-665.015,173.298,-98.1421,61382.9,-1209.49,5913.5,7739.37,6333.37,-46.5016,-243.169,43.046,466.382,13649.9,560.991,40512.1,738.383,1033.01,9621.97,519.823,-330.3,137.646,-408.291,468.668,1479.65,432.14
1.66728e+06,573637,-1775.18,700.152,-92.2733,69906.1,-2553.49,8393.17,16176.1,106.04,1049.97,157.41,400.078,597.673,-420.527,928.255,36643.8,906.798,1759.6,30573.5,89.4953,-1029.16,3626.47,672.884,-16.787,1012.77,432.161
2.10272e+06,1.40047e+06,-844.006,135303,164374,69653.7,-279.825,13691.1,-14.7962,4712.22,-929.434,528.804,439.282,1993.61,-637.53,6063.79,456.581,-127.21,3845.28,608.014,201.237,14518.3,709.781,9989.6,-470.313,986.942,432.195
1.2847e+06,355459,642.164,49.8076,19999.3,38870.9,-2962.81,89895.4,-676.589,8658.15,27772.9,238.732,400.207,163.449,10781.9,400.952,16784.2,408.388,1129.18,47125.4,-797.417,1236.26,228.222,760.075,1930.56,322.408,432.204
1.58644e+06,1.43969e+06,-926.143,112855,74138.2,42084.4,-439.433,218.349,2683.68,476.304,360.614,0.845978,-248.233,20938.1,407.447,4924.49,1681.26,3467.35,4698.02,514.298,723.125,10435.3,5972.65,7233.37,-731.807,470.391,432.21
1.87679e+06,1.36989e+06,-406.605,277721,61189.5,33084.6,-1116.27,-1517.57,2815.06,845.2,-831.737,-439.228,1023.39,31939.9,329.393,151.827,1101.05,4236.53,6499.5,655.008,-1167.43,4494.02,1102.28,10843.7,561.473,-248.238,432.21
1.60512e+06,386233,-2245.48,518.16,10513.7,24079.2,-2876.13,526703,-2979.37,7967.12,103085,543.235,2889.13,3570.52,3452.06,91.0876,7438.55,1241.95,-1074.96,23903.2,857.504,2563.36,379.525,-143.581,-214.412,2808.93,432.238
1.44166e+06,439097,-208.618,1208.33,7441.07,79851.3,-3821.93,810365,-1965.63,19189,42087.7,238.579,4051.02,3516.63,25942.6,-323.985,28652.2,337.193,-6448.65,14694.6,828.977,3362.5,764.196,-797.671,264.496,8373.31,432.363
1.73102e+06,1.07809e+06,3037.57,177565,86883.5,56218.3,-719.737,20861.2,-51.0375,5416.05,176.724,-18.718,38.175,22110.9,1049.2,1706.65,965.495,975.647,5201.73,473.033,625.924,3697.77,701.081,15137.1,1152.58,1917.26,432.381
1.3179e+06,664147,283.542,-504.106,3434.3,63171.7,16307,1532.71,-572.152,27240.9,-607.728,-121.827,558.495,226.906,141.009,253.934,1716.31,-187.733,2190.01,1937.97,-966.3,-33.5539,24846.5,915.225,-2003.93,-368.934,432.418
1.5345e+06,1.20346e+06,-725.879,92452,24283.4,45800.6,1528.95,24418.4,294.35,-4.57271,609.807,269.809,266.012,13662.4,1144.35,2643.93,967.712,1935.5,2487.53,1112.4,365.205,5493.72,-150.801,4687.63,206.331,425.99,432.455
2.38524e+06,3.03705e+06,-3374.75,176678,83790.3,78645.9,-14619,3331.73,-5929.12,-3085.69,2058.1,-10233.7,-10263.6,132908,19832.5,243318,9751.17,6214.79,-57.1865,3369.09,2728.39,198557,2129.24,13237.1,2671.55,1560.19,432.503
1.47224e+06,630219,2517.64,2564.55,-46.1492,62935.1,-601.102,2536.17,10172.4,65580.9,-296.991,80.2716,1017.98,669.619,26035.8,2606.63,52251.9,292.978,875.506,3930.46,-580.163,271.933,3657.96,1131.67,-1160.44,729.899,432.567
1.41659e+06,934712,-279.335,1965.82,69278,31316,-1985.53,373455,-1777.26,6339.1,53386.3,983.285,27011.1,-517.769,8578.57,-1611.58,23173.2,1051.04,-1944.94,30221.8,16699.4,4210.94,876.779,-989.804,921.724,2215.66,432.597
2.15152e+06,1.33489e+06,5196.73,184230,14893.6,94770.4,-2821.23,51519.2,-509.66,-359.87,1655.59,-1064.05,1783.94,21789.8,723.939,543.157,1479.58,47.337,9844.21,-53.7026,1987.01,59896.1,3193.41,59837.4,442.691,3789.56,432.686
1.50186e+06,536499,-37.9141,1120.97,182932,61917.8,-1704.1,59760.3,-814.778,9867.08,1276.6,32.8381,37.7386,-266.472,1452.96,-245.685,921.963,187.705,2336.64,1657.78,5101.3,2437.96,97.6733,-374.72,386.85,5589.71,432.742
1.80454e+06,730810,-80.9224,-328.98,65144.5,35243.2,-914.159,494710,-1329.87,11229.7,108244,356.424,2578.33,2142.05,2296.37,771.689,41453.5,640.932,-4058.05,20067.6,1416.33,4172.46,1314.45,603.227,5284.95,4049.39,432.865
2.16919e+06,2.15064e+06,9046.27,117206,94642.2,105365,-2567.18,10212.1,-1620.54,1043.75,-800.002,-278.638,2207.82,126372,1771.62,6527.14,3472.52,-1060.89,10428.2,1390.14,518.444,11526.9,5226.43,17547.4,-1394.11,6090.22,432.906
1.4141e+06,603206,-934.861,294.093,42686.6,24029.6,-168.513,2991.09,-360.117,2002.43,58253,425.519,937.138,179.313,1853.54,385.966,735.876,1101.97,4430.35,11927.2,1909.91,988.805,361.164,229.683,2460.78,2020.49,433.001
1.66957e+06,608141,-1.98703,360.091,265.548,66566.9,-2043.67,26803.2,10491,13145.7,665.777,332.783,151.018,-213.716,3961.91,1191.19,48043.7,873.08,1864.22,8629.63,739.297,-290.285,5420.4,-916.141,-520.384,-98.7682,433.1
1.20419e+06,386705,186.596,-2246.16,296.981,51136.5,119.821,170230,174.223,145.551,140427,346.924,-193.9,572.978,147.501,591.112,41147.1,1393.03,-412.132,7084.12,-614.595,-270.245,417.909,1341.35,-421.142,1123.51,433.174
1.25995e+06,356455,-1182.36,2115.36,131.014,42636.1,-2293.12,454876,-963.752,2336.84,93651.8,455.862,889.558,234.083,978.781,664.766,37537.9,880.841,-2629.31,14994.2,486.038,1480.8,14.4291,356.397,-257.795,778.797,433.229
2.13923e+06,1.46101e+06,10951.2,207122,105782,102886,-2921.33,37405,59.6623,558.019,860.549,-5.00226,1762.91,29530.3,-268.574,2337.04,983.11,-495.535,13334.3,-670.188,1792.9,73464.6,6052.97,32481.9,1238.68,5399.63,433.234
