"FSC-A","SSC-A","DC-SIGN","HLA-DR","CD56","CD45","CCR6","CD45RA","CD4","CD69","CD8a","FoxP3","CD16","CD14","CD49a","CD163","CD3","CCR7","RORyt","T-bet","NKp46","CD11c","CD127","CD86","CD20","Eomes","Time"
2.6101e+06,1.03978e+06,80856.6,569883,207748,82027.3,-2975.56,25349.2,-1076.49,1947.2,1299.21,-305.536,-2198.52,1315.59,3265.59,-2329.06,5408.13,-11476,11865.6,-756.137,-212.361,13193.1,2881.39,8711.17,3871.17,29681.1,34.5583
1.25812e+06,545567,20549.7,107201,10514.8,22961.9,-850.247,17166.1,-718.792,-165.441,1383.74,-293.776,6384.87,-460.267,1747.88,173.069,1106.19,-376.981,6133.16,-764.947,226.656,17226.1,1783.85,3360.42,1294.07,7221.96,34.5942
1.22562e+06,363911,281.563,-79.5371,94766.8,33427.5,-1805.68,80895,495.348,36066.2,194,442.727,924.684,1016.17,4756.43,1430.19,1033.12,242.509,2378.9,14491.6,587.503,-433.621,-771.628,-8.21863,7190.57,2625.16,34.6476
2.43824e+06,1.23405e+06,-8096.46,775392,170259,107764,-3688.16,-1578.51,808.113,2575.26,-1640.35,-850.676,-2370.61,27890.9,23151.8,4303.73,71.4717,16626.3,7182.79,3203.37,-3163.05,11178.5,908.701,12645.2,-764.711,386.129,34.6657
1.76095e+06,350640,-1128.15,1190.99,-459.334,28484.9,-1052.18,19342.8,-287.783,478.05,40264.6,-132.89,-593.943,-606.598,544.28,108.485,11176.9,632.56,2281.67,46467.9,718.516,-299.434,770.513,-226.405,-607.602,760.964,34.6951
1.49475e+06,288149,449.406,5574.24,1719.28,62494.5,-2501.71,21283.4,-330.198,1425.02,105929,365.066,1295.13,631.845,19577.9,-1376.61,24160.8,-314.196,3006.4,11005.2,-137.821,-279.642,1531.24,396.745,-585.245,3767.38,34.7092
1.39656e+06,445881,-621.325,15735.7,730.528,25793.3,-3666.1,376267,-2247.97,8970.15,70392.8,77.1058,108526,-1749.45,1339.58,-790.317,1023.23,830.496,3084.19,49404.7,625.368,5822.47,-1307.6,-610.563,1837.66,1856.11,34.7664
1.72845e+06,649789,-110.63,1028.38,133493,62555.5,-1269.37,65380.2,-1156.63,36697.1,12172.2,344.698,1305.65,1367.22,10489.4,1115.9,1494.3,377.204,3338.77,6269.44,980.333,7112.26,1006.69,485.671,-664.719,8539.42,34.8418
1.69785e+06,451880,-209.656,2474.6,24081.5,45390.4,-908.356,13272.2,267.994,37219.7,81828,47.9317,1081.42,1477.55,59577.4,1223.03,21406.3,1390.61,2413.91,5921.5,421.87,1573.85,641.643,131.36,-421.353,2645.22,34.8419
2.5554e+06,1.41239e+06,56159.6,539706,134254,100410,-7145.59,80723.3,-1514.58,959.448,-323.779,-1008.41,-2181.26,92682.3,9920.19,12334.6,11796.1,10903.5,7817.29,541.411,-1724.03,9987.92,5923.6,17171.6,-922.754,22801.3,34.8657
1.42516e+06,260455,108.684,-102.269,324.219,21099.3,-1844.3,6299.68,84.9816,-248.444,25997.2,-269.292,1306.16,360.468,530.902,214.662,18673,1063.24,1990.73,23392.2,-238.874,-271.244,-92.9461,642.396,919.899,-363.223,34.8712
1.55878e+06,380387,-546.976,976.367,-787.305,66504.7,-1448.92,8238.87,-88.5671,1362.55,65508,-315.315,365.23,-11.6768,-144.041,139.055,18325.6,229.009,1081.81,21243.6,238.238,223.044,2583.22,-625.333,-396.162,1224.17,34.8869
1.45704e+06,324526,630.761,-1108.5,-722.334,39760.3,-2732.43,9138.76,13889.4,463.45,2625.42,-271.643,75.4283,137.034,440.03,53.8374,65020.1,15628.6,2304.89,794.524,-680.6,-877.585,8469.7,450.511,0.381912,-1763.61,34.9639
1.27135e+06,379671,-441.036,-374.889,-205.318,52374.3,-3257.35,220869,-562.151,24297.3,111983,211.686,1185.07,1280.97,3129.7,1556.86,21534.9,2080.45,4011.3,2665.92,1013.53,-176.586,-155.943,701.214,396.189,3268.69,34.9996
1.50172e+06,239125,-1066.83,-90.1812,-872.724,48065.9,-1876.45,142957,18616.9,569.771,1684.72,787.517,-55.1323,53.4397,-193.288,578.678,73728.3,12569.9,866.932,1288.67,76.2888,277.82,13869.7,-665.51,-1961.82,928.53,35.1012
1.47522e+06,461011,-150.626,712.513,-16.5583,45029.5,-2421.34,11096,276.979,-529.192,37228.8,-436.538,256.493,996.992,-955.432,999.734,15018,1139.8,1620,34216.2,-332.213,251.168,710.545,-45.2305,-195.629,-539.018,35.1578
1.65174e+06,550644,-15.3983,-20.5122,90498.9,58990.1,-2184.11,91222.1,-534.439,40062.1,9828.7,326.182,1386.87,1334.39,20942.9,565.216,1063.4,272.961,1819.26,20767.2,699.8,1424.34,-950.211,140.554,3344.28,3961.4,35.2558
1.64876e+06,519906,-125.499,5482.3,83391,93927.2,-5017.2,14014.8,-360.407,17445.4,28736.6,-611.528,-475.341,390.654,-1124.19,767.252,652.709,1167.85,3843.76,27014.4,1230.06,1757.8,-47.6978,-224.25,1255.85,6708.37,35.3073
1.90983e+06,482471,447.366,6515.92,-1479.91,54926,1104.22,4425,20631.8,287.593,330.165,1004.85,978.556,333.77,22774,-26.3934,30088.6,4128.19,3939.04,5685.03,1641.94,109.861,36118.9,1704.67,3455.26,-1728.45,35.3421
1.66334e+06,594017,-553.102,857.803,-896.262,79370.2,-537.756,-200.08,22612.5,37549.5,507.595,-165.788,489.161,857.217,17683.1,-58.0458,69907,369.348,2566.7,8797.99,1220.86,-858.981,8703.74,-620.438,11.8997,191.385,35.3995
1.44985e+06,397031,-354.048,-1182.92,15895.4,56481.4,-1944.42,929.041,110.526,23592.2,29266.8,23.0944,-659.128,-511.261,9045.68,-753.69,38976.8,500.976,2894.25,5694.56,274.405,-638.096,-364.729,54.2902,488.84,2063.56,35.4356
1.89062e+06,404144,-677.667,684.475,-887.067,47500.3,-3363.15,21599.1,-326.018,-862.906,100969,79.3468,-176.019,291.437,-9.104,1263.31,20539.9,1619.42,2757.96,75797.9,-542.685,-76.5136,-1711.12,1197.81,2687.74,-849.163,35.4455
1.70647e+06,789533,2273.29,91425.3,1893.52,32089.9,-1520.88,50187.9,-621.57,-277.481,108.065,-98.4466,1282.75,2759.86,1556.63,1618.83,127.393,545.675,5416.65,1079.64,793.75,26673.8,237.536,20013.5,1173.98,2003.2,35.4657
1.51129e+06,357652,-171.238,2107.05,-448.791,52705,-3607.53,27182.8,-562.291,9459.24,77339.2,-92.0273,-324.263,548.693,-492.901,1133.39,14498.4,1304.58,1296.01,59722.7,154.004,670.954,1065.57,243.838,829.592,804.275,35.477
1.85633e+06,692700,-220.389,4583.12,-167.644,82747.2,-3387.3,10963.1,23417.3,11616.3,-33.3438,648.023,1086.02,271.821,99104,-2773.63,32813.7,1580.66,3381.86,16726.2,1044.7,-764.407,2526.88,-791.272,751.834,312.628,35.4971
1.45091e+06,382482,-576.088,735.918,-209.952,49655.2,-2230.28,19211.9,-676.664,-509.033,117283,-183.713,31.4973,90.5163,2874.29,113.697,18492.4,2084.31,1075.62,28150.5,-1325.9,253.285,-475.115,1174.32,765.577,633.086,35.5425
1.46504e+06,307255,-1446.76,1497.35,642.371,43119.3,-736.975,18370.2,207.906,3337.25,63870,392.466,1223.53,1119.7,1367.17,882.059,26262.3,663.463,1458.01,27060,-44.7424,95.204,25.0081,241.356,-221.496,886.213,35.5604
1.86134e+06,380071,-323.583,1398.86,-1043.87,57679.1,-1693.63,292.123,13264.3,8478.92,2529.78,32.6328,-115.39,860.851,15795.2,-1118.95,30652.1,-285.186,3706.09,11064.6,-201.884,-982.628,-1089.59,-160.712,428.574,898.053,35.6041
1.83345e+06,543483,525.905,-615.36,-166.885,53272.8,-2862.05,108661,15140,679.517,124.937,395.605,437.787,673.252,708.355,227.896,33682.1,1085.11,991.247,28608.9,178.825,691.806,7755.62,179.845,2695.5,-2128.24,35.716
2.34441e+06,613623,3713.87,50230.9,37228,32241.2,-3135.3,28981.5,-507.061,-203.345,297.267,275.123,1240.34,10555.6,970.141,-98.0435,1221.09,565.505,3862.77,1430.67,-997.671,-643.953,679.86,4604.99,222.75,1148.91,35.7209
1.7811e+06,359284,-385.535,-1137.83,-295.829,19123.7,-466.542,21657.8,-13.3337,-58.1343,37962.1,452.461,-133.496,-244.481,-103.432,259.588,4740.52,220.177,3093.66,50139.7,-291.158,-200.66,-540.028,701.775,1212.76,-53.8513,35.7613
1.65138e+06,516892,-3143.7,2699.08,-441.472,62893.6,-5364.74,554856,-996.041,34187.6,33923.3,-100.663,8539.65,1447.92,-80.8802,821.718,1697.36,1125.73,-1595.31,82084,-1739.03,2332.13,673.924,620.975,2353.7,61.3951,35.7671
1.78845e+06,430697,-412.216,8639.82,2017.24,25400.6,-10474,369214,-438.888,2981.37,56018.6,-188.191,216471,-2393.73,6284.91,-1391.5,677.762,2384.01,7425.66,63006.1,430.439,5792.9,1075.78,-183.104,1375.82,-1698.57,35.7756
1.74748e+06,1.10898e+06,2936.42,126357,11565.4,77881.7,-1310.48,162949,89.4509,1569.45,378.77,3950.9,4627.79,592.439,4720.64,9201.73,6488.34,-1180.4,277.237,751.337,-1286.29,151214,1728.39,12006.6,-819.253,2743.37,35.7759
1.55682e+06,387471,-1783.03,2493.64,-406.689,65477.8,-2420.26,32468.3,82.6888,45769.9,43006.4,-675.197,-95.393,113.451,-322.963,1438.02,39897.5,1517.31,1543.35,4922.93,-18.7659,217.387,256.552,-168.718,-1121.84,3476.11,35.8042
1.38822e+06,340074,-998.271,299.229,454.461,20427.3,-5491.76,386252,-1224.43,14699.2,12297.6,27.705,1815.65,840.044,886.449,-836.306,2260.79,-535.098,2194.85,37958.4,463.037,-459.096,-459.691,-530.946,1270.74,-719.729,35.8294
1.37065e+06,404829,-456.152,949.182,-338.701,28646.4,-55.4227,118013,13759.4,1661.2,1316.31,144.224,455.036,-410.914,2430.34,-274.028,12816.3,227.708,1063.54,31807.2,108.558,-890.205,6835.23,-268.262,-1052.68,582.467,35.9652
1.53273e+06,328734,379.386,-1294.75,-310.021,42805.3,-2588,34979,-461.267,7637.72,62552.6,9.81329,-826.732,-856.659,71.5661,-1190.29,16971.4,-187.585,1161.04,53061.9,-213.791,416.074,-941.823,214.228,1020.4,-516.096,36.01
1.65081e+06,334980,-880.536,-270.428,-802.375,51165.8,-1780.28,30017.7,-148.371,23046.7,81862.8,-40.7808,259.611,391.436,-453.897,1623.01,25555.3,1430.6,2423.18,62096.2,149.767,276.82,25.8063,-33.9175,624.122,1063.45,36.017
1.8586e+06,260408,-1040.56,759.532,195.362,22516.5,-2021.64,54117.3,-300.26,356.592,52072,-334.559,2038.88,352.028,325.697,374.174,14101.3,2609.74,3815.83,51891.5,469.986,147.052,244.649,-887.385,1021.12,-115.418,36.0292
2.04576e+06,1.42457e+06,63290.1,629453,133827,107074,-6607.12,3667.7,1594.95,-1189.43,561.135,-1044.45,-2566.08,82348.2,1392.88,10173.6,5709.14,8590.01,14691.9,-2698.76,-552.316,31648.9,7594.14,25408.5,2271.51,28412.9,36.0705
1.49252e+06,601686,5613.92,186709,216.346,11690.5,224.109,-778.958,4346.46,-1340.75,-1420.97,56.3219,-311.615,15955.6,2542.8,51836.2,829.664,2450.35,902.761,1002.32,168.676,9855.33,-1090.33,8042.41,368.071,982.496,36.2043
1.63624e+06,431476,313.569,2564.88,468.94,42204.1,-1698.2,19030,-603.661,10946.7,97773.9,459.28,787.957,-142.644,752.01,335.614,15594.7,1040.66,2456.15,55404.8,-407.034,301.562,-858.104,268.532,2171.43,-772.385,36.2212
1.45389e+06,358842,124.257,321.148,-264.952,34324.6,-1467.5,4958.75,-201.601,7802.41,27353.8,-163.54,332.118,-277.2,443.834,727.132,9872.33,723.547,2704.04,37312.3,161.923,215.91,-788.01,178.249,1131.78,-452.812,36.4396
1.66791e+06,331286,-222.368,779.761,-893.835,34395.7,640.082,107684,4715.37,18890.9,1396.38,-481.877,-619.617,848.81,942.112,118.928,18845,41.9085,1068.1,25125.4,-1118.99,1154.59,7763.48,334.123,1090.76,-524.644,36.4484
1.76882e+06,387393,304.713,2257.12,48.0422,66293.9,-2803.23,30483.7,70.3848,13330.7,77697.3,41.6062,265.786,288.681,4399.99,144.649,33155.2,2075.09,2398.09,3295.63,254.382,468.811,486.168,-35.2778,870.079,7771.74,36.455
1.54184e+06,477446,-342.159,582.582,-520.231,61909.6,-981.798,18127.6,-63.2116,7261.37,117516,83.404,1132.08,-150.351,929.81,574.957,26599.2,-916.228,1819.24,63440.5,536.753,-410.96,962.385,-411.002,-961.344,1370.11,36.4616
1.48997e+06,365426,-463.426,650.505,320.473,50339.6,-1214.2,10976.3,-629.804,43460.1,36676.6,544.681,87.0314,92.4394,-130.769,-176.273,29961,-872.21,2885.15,42531.5,-894.811,448.524,-1110.15,611.002,2274.88,-557.654,36.4646
1.37199e+06,468931,-118.668,111.386,-439.825,44629.8,-580.402,24178.7,20952,2964.98,1095.61,-178.537,-404.436,1157.36,1347.41,205.178,52415.3,25477.1,400.962,832.815,742.528,315.41,12466.3,-935.258,-515.093,-1202.1,36.5188
1.76931e+06,604605,989.362,1534.65,-438.989,48904,-2390.91,-610.836,13161.8,1364.66,148.021,539.235,-255.906,391.53,20181.9,248.869,57083.2,1892.67,1406.34,3440.63,-1488.09,75.2425,19373.1,1017.84,415.574,-1513.77,36.5233
1.71547e+06,414758,-418.711,-203.663,204.569,31506.2,-1702.51,15395.2,-307.432,-190.378,40570.8,-152.906,136.034,561.123,350.047,373.467,14023.9,2563.4,1972.63,29514.2,118.208,16.5132,637.795,-145.475,180.677,-531.122,36.5272
1.65468e+06,472166,-326.498,666.301,-316.812,48768.9,-1262.79,21971.7,165.683,42950,59924.3,-185.667,1015.86,964.686,1217.15,805.536,13118.1,961.043,625.161,42184.4,-349.58,30.67,1051.09,201.015,-909.155,2586.04,36.5837
1.69816e+06,433706,714.574,2762.53,99076.8,32400.9,-260.276,40260.4,495.671,21864,12253.2,275.437,3403.75,1374.57,9217.78,-29.3398,1240.92,-516.888,3103.51,21332,299.13,7924.12,560.392,452.219,3345.83,3092.12,36.6122
1.5898e+06,384413,-771.812,1241.1,715.967,34437.7,-1578.75,9028.15,-300.678,561.593,31572.5,-208.111,-378.816,360.866,13.2955,87.0867,12825.5,441.792,703.606,35581.3,30.8972,474.42,559.927,215.551,-1064.06,750.893,36.6338
1.56975e+06,568031,197.026,2772.95,104754,53308.1,99.6866,356169,-1578.73,50518,1994.53,534.24,4256.07,3224.13,4534.96,-606.787,1735.34,1047.05,-5463.91,6048.85,1562.56,2979.92,844.937,-253.82,3301.56,6080.89,36.6411
1.5615e+06,516403,-88.7438,169.77,745.635,53237.2,-346.419,55503,-1047.77,4753.23,104689,1241.08,3697.54,508.358,2726.18,-202.857,26856.1,1109.96,1060.97,13086,160.826,621.397,-1726.83,1909.97,441.237,-705.415,36.6691
1.33287e+06,319425,-192.68,6555.57,1308.86,29911.9,-552.876,649260,-1459.04,19284.2,56399.6,675.15,3101.85,2057.04,1855.37,-1257.69,20060.4,-709.405,-15336,2565.88,-61.08,578.066,-894.355,1050.91,722.248,4609.26,36.6691
1.51897e+06,274745,-676.85,-496.181,-119.722,53768.2,-1836.13,102364,15755.8,35076.7,8661.65,-101.873,873.118,553.221,1550.48,-18.8672,17906,-292.767,-1941.36,14617.8,-460.54,0.468616,4334.24,497.207,-394.229,862.43,36.7106
1.79954e+06,370323,-1367.22,472.133,-340.209,59751.6,-3825.4,14370.1,-896.207,7664.06,54973.6,-313.59,-578.062,261.211,325.687,766.808,11298.8,1023.77,3285.42,73009.3,-62.5431,-105.63,-1539.59,48.1365,2812.6,-234.227,36.7339
1.46932e+06,372653,-345.518,1080.18,-1064.16,41512,-796.247,8335.64,340.182,35324.8,66219.9,782.121,-543.287,433.908,1477.24,-242.242,25960.9,284.63,1987.37,38433.8,-618.309,-246.365,1220.51,-559.43,523.426,-886.024,36.7699
1.72632e+06,648463,5533.37,72734.4,-444.566,15841.6,-3236.7,64827,-863.158,-3232.98,1178.97,-409.665,-1384.13,-320.124,-144.257,-879.299,469.054,2801.58,2562.39,70494.7,-2670.22,24560,-1034.95,5858.04,178063,-5415.3,36.7999
1.55138e+06,473179,1192.84,7780.96,-678.315,76305.3,-4129,41836.7,100.887,27155.3,90227.8,-692.912,778.357,2026.43,-200.446,1584.3,29087.6,3836.98,456.594,729.658,-1128.97,719.257,268.148,1041.68,-418.585,1639.11,36.8099
1.65186e+06,654764,1002.25,97627.7,348.383,72712.4,-1012.5,41804.2,-366.307,323.182,9857.64,-153.963,-619.328,67.6317,102.325,-1171.19,247.747,1826.47,3432.07,3041.38,130.699,-524.294,3812.99,19129.3,975.157,343.406,36.8235
1.66202e+06,404681,-1068.38,-871.509,411.869,37662.1,944.978,28400.4,-39.9931,1063.49,78301.2,439.897,1797.16,1084.93,478.664,-364.163,13103.1,297.809,1842.39,26718.4,-404.856,-178.168,-6.53912,456.709,250.332,734.644,36.886
1.89991e+06,369455,-1244.41,1487.01,-699.901,39353.2,-808.641,159712,13234.9,2362.19,-368.93,448.204,468.242,1566.51,1916.54,-38.823,31870,708.938,-21.9788,42926.6,-662.038,-89.7415,-122.325,727.822,1439.77,631.091,36.896
1.41331e+06,323210,-1142.64,1135.99,-471.925,59265.7,-814.804,35763,-35.4588,23445,119265,-281.023,-469.79,-146.613,2902.64,85.0548,23173.5,1652.02,1428.61,43473.8,227.255,-122.36,-1284.49,-588.027,1193.17,1078.27,36.956
1.28348e+06,392251,215.072,-166.088,-188.213,33704.4,-1683.71,65750.6,-602.47,495.866,110357,408.634,5178.74,854.509,569.846,58.5686,11148.9,468.085,-559.652,17710.1,-365.109,-31.6519,-828.559,487.331,524.047,-797.138,37.0202
1.37525e+06,397611,46.4828,478.168,180.472,40745.9,-1517.47,7230.51,-330.943,1576.22,99868.7,2341.93,724.944,-77.6744,1878.03,-249.787,17676.6,1552.16,1657.95,26003.7,885.553,-82.5357,-2362.49,-378.747,2281.09,-1206.93,37.0631
1.8091e+06,219057,-42.3276,10785.2,-671.669,65461.2,-2464.47,28780.1,-284.516,21023.2,66164.1,-273.306,-347.579,50.5372,-359.014,82.3114,17059.3,1985.1,1883.89,4996.91,-78.7847,-589.14,-878.347,18.0049,1396.56,6192.84,37.0893
1.60284e+06,364205,521.803,2234.5,189.664,57089,-1956.28,16093,-149.903,33712.9,89912.5,-103.692,-212.617,-284.502,396.985,-250.768,36211.1,1567.08,1557.01,1506.58,298.437,50.3423,-872.472,514.99,85.4403,144.305,37.1139
1.8197e+06,368973,923.705,966.838,-430.031,60400.6,-3112.87,6892.54,-4.62106,36654.7,96441.8,314.278,1651.09,441.067,1065.57,1371.09,32668.5,1874.76,1625.74,1644.57,382.427,56.062,941.146,-293.593,424.067,1263,37.2164
1.19956e+06,318547,-1167.02,863.557,-300.264,58418.8,-1513.22,10277.1,391.447,22487.7,65430.9,33.9271,841.947,536.542,677.409,786.679,19062.4,113.532,1244.93,24118.3,308.64,-216.399,339.305,-289.629,-678.509,2432.56,37.2496
1.84034e+06,1.82221e+06,21711,12174.2,94079.8,76426.6,-5827.04,-3344.5,-565.599,-735.131,-340.309,-334.931,1230.96,132892,461.207,9052.11,4873.96,1057.93,17583.8,1541.62,3902.07,-708.401,8783.06,2706.9,105.657,7766.75,37.2733
1.44177e+06,224741,25.5084,1050.99,-1168.45,72616.6,-1259.04,3463.07,13080.4,15541.9,744.069,-153.751,270.822,-111.705,4087.65,22.6644,43807.9,-825.005,2158.45,6433.37,-477.371,-1417.54,1425.77,-81.0439,-398.961,2609.3,37.3043
1.3756e+06,266585,825.536,123.619,-294.849,43124.7,-1868.04,14864.5,-228.692,3645.71,25378.6,-67.9376,18.7532,-217.991,1037.32,-181.602,10875.8,600.083,1282.87,36729.5,-333.01,-400.786,-844.017,433.427,2177.98,-346.188,37.3219
1.36493e+06,409231,-142.463,220.733,152427,55203.9,2335.95,230453,-457.592,32416.9,5828.72,1435.35,3364.43,342.034,14516.9,-1255.65,1935.83,292.679,-653.028,1042.13,665.769,2802.32,-778.372,429.172,2855.3,5388.36,37.378
1.47051e+06,273644,494.267,1414.49,-89.4676,31535.5,-3435.31,249676,-1055.66,-100.136,135577,-598.891,-1004.23,718.565,-249.045,140.056,52085.2,15669.9,3182.05,-22.56,-437.215,1628.52,14558.5,599.498,-534.228,-1376.63,37.3887
1.52478e+06,461713,232.407,1901.5,802.507,30730.2,-1249.37,10429.2,64.3429,29810.8,15646.8,255.197,2058.86,-99.7401,1306.57,514.918,9485.75,1064.37,2454.29,13009.7,-384.386,-4.27392,-511.043,269.103,203.913,1186.51,37.4625
1.53807e+06,306670,-137.795,1377.85,387.018,52346.8,-2044.75,6591.19,-1179.39,19732.5,53273,4103.05,1961.29,1151.38,12054.2,1337.9,29236.1,1848.02,2196.55,6739.54,579.023,257.474,2727.18,168.891,-111.564,2021.28,37.5159
1.84053e+06,426972,-622.846,-281.703,-255.77,54435,-2507.96,11824.7,17132.9,395.291,-186.494,-109.414,-343.655,-533.14,383.508,186.437,65622.5,12693.3,1984.57,2561.09,958.479,-433.857,10381.5,-513.927,-189.181,171.916,37.5309
2.39443e+06,945524,21064,275335,72707.2,84947.2,-4739.15,42226.2,-684.685,414.63,2298.61,-904.947,6306.42,18577.2,2399.91,10182.3,2985.13,5135.32,6092.96,919.916,1168.79,42951.4,3382.98,10613.3,-1067.8,10191.2,37.5436
1.66463e+06,354354,-366.831,511.263,-589.768,44634.3,-248.135,13519.6,64.8309,1708.73,42240.1,-416.192,-504.38,-56.6353,238.732,751.708,16516.2,1906.82,1032.89,35498.9,515.057,-534.109,768.972,-230.608,238.82,70.2245,37.6126
1.86719e+06,1.15759e+06,-5842.66,625570,27358.8,33673.8,-4668.49,-3160.36,3549.66,-402.696,2433.61,-1433.04,-2374.52,19036.6,473.537,963.414,-279.138,17292.7,5458.16,3212.4,-2010.76,7478.15,1234.63,63048.8,-1774.2,696.652,37.624
1.29321e+06,353428,-688.186,185.077,-398.699,59990.4,-2492.61,74304.2,16465,1517.76,895.796,-91.5963,615.135,376.977,1477.46,-382.435,79193.9,12845.5,-579.86,928.966,434.091,-290.306,30643.1,-1144.25,-1174.39,-916.769,37.6556
1.53566e+06,499150,-424.73,-1360.16,163.389,47379.9,-2405.75,28717.5,-1111.9,3760.05,96180.9,9767.4,1913.24,1107.67,3634.26,1451.35,24426.5,2939.11,2493.6,67071.9,-1304.65,345.775,714.834,1334.27,1952.26,-2154.11,37.6671
1.38096e+06,219037,-51.3023,1380.34,-738.502,51379.9,-2762.33,36539.9,10706.5,916.097,2284.67,363.855,480.6,-49.0807,802.924,385.064,69452.7,21292.5,2616.94,966.073,703.728,287.771,13201.2,-489.642,81.6753,462.898,37.6753
1.51394e+06,288501,-476.22,216.479,69.8336,21420.5,-591.071,44099.1,-593.039,219.482,41675.4,464.967,583.124,329.336,967.685,-356.627,7254.25,742.9,3753.99,53201.1,663.804,-226.631,-2763.18,-612.806,3134.01,-1121.64,37.6891
1.65385e+06,248540,-598.781,-1419.3,-318.14,39774.6,-1276.84,42774.8,-620.09,241.458,83564.3,-132.655,-50.812,1039.52,-551.721,-180.333,10170.6,646.451,210.175,47873,-884.5,716.059,-815.239,663.882,1885.54,485.71,37.6925
1.49139e+06,541566,94.375,56069.7,-242.386,17558.7,-1650.4,110960,-584.834,511.197,295.962,-149.751,5378.9,134.275,-666.785,337.566,995.457,445.164,2018.43,909.957,-219.919,42893.8,-653.974,2102.35,-251.754,1074.12,37.708
1.3585e+06,349731,-179.079,548.141,26812.4,53652,-2755.42,32322.7,-406.255,14622.4,3305.55,-431.174,328.216,-359.65,10247.5,-44.7915,20663.8,807.702,2931.83,7610.21,517.231,-702.742,-370.662,-322.275,28.4357,-246.525,37.7121
1.67424e+06,567743,1622.91,3159.82,23706.4,47862.2,-2032.05,1877.01,-812.302,22528.5,84713,209.093,1137.65,-335.747,35256.5,-303.116,17939.5,2406.19,3032.13,13599.8,-127.162,-298.035,-128.407,992.019,1233.2,-485.235,37.733
1.28927e+06,314404,-1564.05,-402.872,-139.886,76311.8,-3693.77,24328.8,-1586.86,1041.48,42328.7,-793.138,-466.075,-622.516,407.354,-164.227,25660.7,1649.38,1078.92,60786.2,303.112,740.356,-792.478,-176.951,940.163,-477.178,37.846
1.87277e+06,402394,-499.096,1986.46,-108.376,54018.3,-2055.39,20786,-723.392,409.582,122163,1291.82,1507.8,1139.14,1771.52,972.06,29849.8,5165.94,1721.79,28833.6,1287.66,-194.59,-313.043,-379.919,136.135,-734.013,37.8491
1.61957e+06,328744,-115.959,818.473,-612.567,48022.1,-2211,12261.1,55.4934,962.775,69826.6,579.546,-148.286,660.227,48.9744,206.871,27774.2,1454.76,2368.23,72700.1,603.95,-31.2726,-3173.76,223.693,3729,-1290.92,37.8706
1.98405e+06,330598,-2209.77,1526.17,-582.385,22775.7,-1247.86,19802.2,-648.325,446.041,91971.4,-76.6806,1576.28,-287.779,1228.73,-185.069,9945.24,-85.8288,2074.78,57837.8,-602.045,-100.504,-950.165,-108.753,1646.54,1577.77,37.9156
1.52816e+06,552419,-270.396,-281.398,2626.13,19194.9,-1791.86,585955,-2966.25,14158.9,30740.8,944.588,130540,988.79,1065.87,-747.234,2419.09,1127.96,-10272,51376.3,1668.16,8642.38,128.152,-67.9742,-456.807,2033.24,37.9431
1.54508e+06,360869,337.229,1287.49,264.765,61448.8,-1781.14,6865.05,-349.749,28689.6,153295,391.825,782.332,414.259,5114.38,-786.339,27184.6,-446.143,1987.71,2106.49,656.663,338.966,1995.73,1861.97,417.565,3788.87,37.9676
1.39474e+06,362988,-967.141,1324.46,-162.004,45913.4,-2273.1,12916.6,-665.477,-342.974,81436.5,-64.7794,187.62,295.557,7978.34,305.73,24301.5,2342.66,2023.89,37425.7,-192.559,803.041,-130.734,530.033,356.46,-87.2238,37.9826
1.59663e+06,371052,-715.92,2077,-656.77,68668.5,-2929.06,40419.3,-549.634,5707.12,114536,-312.777,-688.516,86.2095,1930.76,-303.26,28422.2,3546.12,1455.44,58044.9,-339.106,-140.534,-14.2932,-378.884,1778.1,-620.908,38.0048
2.06119e+06,410478,-1255.54,2205.85,-741.506,63105,-3209,8792.9,-375.979,48509.5,123939,-446.505,641.261,756.804,42288.2,1695.22,34759.4,1566.1,2041.27,11841.2,456.98,647.663,1248.48,398.103,-1192.4,2037.76,38.0418
1.81501e+06,400951,-2009.34,7.83398,234.952,37709.8,-2146.68,6729.6,-1237.32,-166.865,50886.7,233.163,-493.378,-25.6593,184.006,-50.8342,10590.1,521.057,1668.44,84638.2,-47.8672,1349.82,-468.547,-339.078,1452.55,-583.829,38.043
1.36985e+06,486819,-585.606,1081.3,4119.57,23632.6,-4347.46,449273,-3049.23,4898.22,8508.42,535.551,1432.81,981.957,6075.01,-391.776,22620.2,706.203,-2381.65,38111.4,-174.388,1737.09,-781.176,-255.841,884.691,3929.32,38.0451
1.46182e+06,278079,-1225.97,337.655,64.0344,44673.2,-1156.84,42008.9,-302.476,4297.26,62927.9,-450.8,93.9402,638.417,865.87,518.637,12384.4,1546.47,2417.04,40183.4,520.132,640.032,8.22649,-470.793,876.484,-228.443,38.0556
1.98286e+06,597982,6360.95,466809,3325.87,13060.8,-2566.55,-577.971,94.1279,-46.2959,-2418.48,-887.631,-1710.31,-815.704,-172.537,-35.5405,-74.1157,5372.8,5590.01,310.901,-708.869,243.659,1106.24,23737.1,1070.46,3518.28,38.0574
1.78356e+06,348458,-537.239,1657.17,397.151,33787.1,-624.543,6703.4,122.389,4442.59,57557.2,301.474,478.264,-692.796,851.426,-92.4663,10544.7,519.612,2737.49,21698.8,710.887,-973.657,-176.222,-150.482,365.816,105.053,38.2392
