"FSC-A","SSC-A","DC-SIGN","HLA-DR","CD56","CD45","CCR6","CD45RA","CD4","CD69","CD8a","FoxP3","CD16","CD14","CD49a","CD163","CD3","CCR7","RORyt","T-bet","NKp46","CD11c","CD127","CD86","CD20","Eomes","Time"
1.9115e+06,1.6917e+06,29797.5,76171,23981.3,126620,-2428.92,17995.4,2502.88,643.377,1228.36,-245.196,3794.89,132985,102.956,11523.6,3945.69,-3144.27,16656.3,-1337.63,2711.85,7681.34,7396.87,6971.89,721.448,13220.6,1.04439
1.66033e+06,2.16451e+06,22696.8,333192,47955.2,103376,-2439.11,31287.4,-868.188,1999.28,2734.03,-109.732,108.615,49495.3,2297.24,14916.6,2316.81,4836.15,14491.4,-823.79,1311.08,54743.4,7980.19,56850.2,643.662,8887.19,1.05866
1.43182e+06,389779,-10.0649,-708.04,76694,48846.1,-2162.02,9875.09,253.119,11816.2,44821.6,65.7905,-319.465,-565.653,16869.5,430.503,2864.35,599.934,4039.03,14337.3,2652.81,2742.38,810.705,97.6401,3414.46,6203.98,1.06464
2.28283e+06,2.01351e+06,1763.73,357183,98701.8,72070.8,4578.41,19825.4,32.4889,389.559,2017.5,642.572,-2134.09,50215.3,4132.03,10838.1,-326.403,1290.39,951.703,-110.637,-2281.58,61078.4,384.961,44030.7,-204.395,-57.8418,1.07202
1.77728e+06,395877,-1434.05,245.654,255.91,27854.9,-1794.58,322262,-2355.29,6796.84,98494.4,441.222,622.882,1512.84,536.522,1017.5,27854.2,1841.92,-3989.86,47585.6,-155.297,1385.91,483.307,2122.94,-144.612,513.409,1.07422
1.84229e+06,2.09756e+06,16704.5,539150,95812.4,126592,-2513.54,19018.1,465.065,293.533,-2889.12,-179.664,462.396,173081,2059.93,26348.6,1489.99,9409.4,3834.98,-151.219,-1634.73,7967.3,2876.49,7558.83,-86.0938,8705.96,1.09158
2.22497e+06,1.61532e+06,35191.7,200983,53147.1,108815,-2245.29,15163,-505.278,-203.945,1746.84,1965.09,6141.37,103258,3819.86,10398.9,5295.18,-3848.32,21555.1,-1082.58,474.024,18007.3,9772.91,22286.2,919.787,15678.8,1.10644
1.80918e+06,509590,-1193.92,7203.25,8631.24,24276.6,-202.1,338344,-1597.47,1710.12,283.312,455.686,113524,-491.564,-486.875,-2172.99,1299.66,55.7139,-6856.44,651.859,-574.902,110617,178.43,1457.16,-1233.91,687.002,1.11742
1.41766e+06,374006,490.187,2585.92,-1157.48,98049.7,-2762.06,74096.6,12746.7,33306.1,1502.89,536.474,144.032,77.618,1086.04,-108.081,88040.6,-453.045,-1489.18,2774.99,-501.836,-60.0465,1366.56,7881.29,187.678,1948.74,1.11831
1.51777e+06,472089,-916.746,866.357,941.273,42076.2,-867.269,355622,3532.13,1260.73,4978.89,413.96,169.275,1529.31,1623.24,-549.424,21207,458.447,1453.37,42118,157.004,1127.23,3955.97,1215.84,2231.13,-888.116,1.13008
1.85298e+06,2.82765e+06,-4261.71,852387,96941.9,70614.9,4623.4,7151.21,94.5563,1060.16,1113.82,-359.458,-4765.56,49105.6,10913.8,177.837,-742.344,13029.4,-152.977,1689.77,-3527.13,52105.8,-741.659,82105.4,-736.744,-739.746,1.14934
1.57071e+06,1.5195e+06,-1345.44,279224,83720.1,66273.2,3786.66,-447.971,1566.63,3640.23,1774.97,811.685,-450.724,-1005.62,66126.9,632.507,-13.759,4526.8,4665.19,477.474,-1124.38,19779.3,442.847,3796.89,2926.88,381.225,1.1662
1.53455e+06,433060,593.606,-64.1973,482.279,51056.5,-2546.61,31359.1,-239.611,10672.5,133429,124.732,-16.0804,561.047,2340.2,1349.3,57413.4,2075.33,558.139,4133.17,204.475,-6.66616,3669.66,415.177,59.9372,-232.871,1.16769
1.67144e+06,1.51806e+06,-485.754,19793.5,123988,10132.4,1395.41,1403.49,753.841,165.282,507.97,803.593,475.188,29914.6,1125.7,1391.79,1406.06,1663.38,4948.22,1780.48,823.429,5537.21,-316.681,6795.77,-52.5421,383.861,1.17857
1.37285e+06,302865,-2166.75,1016.62,1013.47,8626.13,-2102.21,254944,-1855.52,9853.19,30528.7,-24.3093,11193.2,-710.699,1160.52,-134.236,-280.208,406.028,-35.581,57069.5,121.731,1841.55,59.6971,-667.844,1134.92,3897.61,1.2089
2.35397e+06,913596,-1081.01,87446.3,27799.7,11706.1,335.142,424.078,889.215,124.735,-815.803,45.4332,385.28,11832.4,4324.63,761.86,361.117,1974.28,4066.85,842.687,719.061,577.338,6.66064,530.207,123.276,253.779,1.22137
1.48593e+06,1.18263e+06,867.488,121995,65224.4,31073.8,10287.8,13885.6,-12.6406,1402.12,3119.53,251.772,-442.059,1212.47,6294.32,-1048.39,-24.4792,-773.649,-785.26,-1258.7,-885.317,69526.1,-143.439,46695.6,1174.57,176.127,1.22565
1.92431e+06,866235,-530.935,1985.3,-140.563,85395.4,-4407.07,147630,-880.26,66507.1,224268,117.771,1564,1051.04,8864.44,3115.96,68584.8,4465.23,2766.59,45597.8,456.017,5482.7,-1304.12,-546.213,930.992,-308.353,1.26297
2.14177e+06,1.57213e+06,4443.92,152079,140032,90185.5,69.8676,22351.3,1350.76,2775.7,3083.72,175.769,13727.2,82588.4,550.515,17228.5,2217.63,-617.957,9807.13,610.7,1131.59,15010,1107.6,34436.1,827.635,3060.08,1.27683
1.58116e+06,446890,-844.671,11671.1,-29.5808,85310.8,-2846.86,100676,-972.963,65104.5,109396,-258.238,20.0813,469.861,567.851,1965.26,19286.9,1598.93,888.887,59898,-489.242,2456.66,-104.856,-306.404,1477.89,4187.1,1.28791
2.51308e+06,2.44897e+06,15294.9,98852.1,98286.4,84361.1,1083.93,45000.5,972.641,1988.92,2057.64,796.115,599.834,60717.8,6792.33,38145.1,4849.01,-106.165,2463.56,218.57,-301.991,61542.4,3693.68,7722.83,-1137.93,7250.83,1.32522
1.32494e+06,425497,-109.843,204.369,-90.9812,69557.2,-1751.38,13479.4,10954.3,1306.23,257.428,-152.324,460.39,1069.26,682.637,341.644,69953.3,3018.44,1055.99,2751.03,132.982,-309.268,6200.86,3919.45,-970.729,-1088.87,1.33399
1.48867e+06,1.40345e+06,767.137,226691,231137,102404,-554.779,75593.2,-89.1284,608.714,511.803,494.818,736.667,28302.8,843.88,15933.2,1333.61,-2280.99,4347.39,668.364,748.575,1140.19,-53.6953,32757.2,459.828,1112.36,1.36332
1.52163e+06,518950,-1371.16,555.609,36559.8,73913.7,-1966.61,52150.6,-356.996,21000.7,24678.1,-106.363,362.812,188.213,1013.71,682.505,834.903,184.479,75.3481,16102.5,1531.71,180.798,-190.481,-49.9589,1722.34,9768.24,1.48902
